site,Date,Tmax,Tmin,Prec,LW,RHmax,RHmin,chillState,ChillRate,antiChillState,forcingRate,forcingState,cycleCompletion,bbchCode,bbchPhase,plantSusceptibility,Rule310,Epi,Ipi,Dmcast,Magarey,UCSC,misfits,laore,pressureRule310,pressureEpi,pressureIpi,pressureDmcast,pressureMagarey,pressureUCSC,pressureMisfits,pressureLaore
..\..\..\files\weather\hourly\Perugia.csv,10/14/2020 12:00:00 AM,11.4,4.1,1.3000001,9,96.7,61.7,0,-3.5157535,0.13424651,0,1374.6072,50.911377,79.041756,79,29.791222,0,0,0,0,0,0,0,0,24,14,25,51,6,23,10,5,
..\..\..\files\weather\hourly\Perugia.csv,10/15/2020 12:00:00 AM,11.7,5.3,7.6,17,91.7,71.2,0,-2.9742186,0.22578122,0,1374.6072,50.911377,79.041756,79,29.791222,0,0,0,0,0,0,0,0,24,14,25,51,6,23,10,5,
..\..\..\files\weather\hourly\Perugia.csv,10/16/2020 12:00:00 AM,11.3,6.2,13.7,21,96.1,82,0,-2.3843138,0.16568631,0,1374.6072,50.911377,79.041756,79,29.791222,1,0,0,0,0,0,1,0,25,14,25,51,6,23,11,5,
..\..\..\files\weather\hourly\Perugia.csv,10/17/2020 12:00:00 AM,10.4,4.8,0.70000005,9,96,61.5,0,-2.785714,0.014285689,0,1374.6072,50.911377,79.041756,79,29.791222,0,0,0,0,0,0,0,0,25,14,25,51,6,23,11,5,
..\..\..\files\weather\hourly\Perugia.csv,10/18/2020 12:00:00 AM,11.4,3.3,1.2,8,98.6,66.9,0,-3.9290125,0.1209876,0,1374.6072,50.911377,79.041756,79,29.791222,0,0,0,0,0,0,0,0,25,14,25,51,6,23,11,5,
..\..\..\files\weather\hourly\Perugia.csv,10/19/2020 12:00:00 AM,13,2.3,0,3,97.6,56.7,0,-4.9294395,0.42056075,0,1374.6072,50.911377,79.041756,79,29.791222,0,0,0,0,0,0,0,0,25,14,25,51,6,23,11,5,
..\..\..\files\weather\hourly\Perugia.csv,10/20/2020 12:00:00 AM,14.4,4,0,3,95.7,53.9,0,-4.269231,0.9307691,0,1374.6072,50.911377,79.041756,79,29.791222,0,0,0,0,0,0,0,0,25,14,25,51,6,23,11,5,
..\..\..\files\weather\hourly\Perugia.csv,10/21/2020 12:00:00 AM,14.9,4,0,4,88.8,48.3,0,-4.3486238,1.101376,0,1374.6072,50.911377,79.041756,79,29.791222,0,0,0,0,0,0,0,0,25,14,25,51,6,23,11,5,
..\..\..\files\weather\hourly\Perugia.csv,10/22/2020 12:00:00 AM,16.1,4.2,0,2,86.2,43.7,0,-4.3865542,1.5634454,0.40166575,1375.0088,50.92625,79.042015,79,29.789925,0,0,0,0,0,0,0,0,25,14,25,51,6,23,11,5,
..\..\..\files\weather\hourly\Perugia.csv,10/23/2020 12:00:00 AM,16.8,5.8,0,9,90.5,47.6,0,-3.3981812,2.1018178,2.8118825,1377.8207,51.030396,79.043816,79,29.780922,0,0,0,0,0,0,0,0,25,14,25,51,6,23,11,5,
..\..\..\files\weather\hourly\Perugia.csv,10/24/2020 12:00:00 AM,16.8,8.6,0,5,91.3,57.2,0,-1.2804875,2.819512,5.194663,1383.0154,51.22279,79.04715,79,29.764252,0,0,0,0,0,0,0,0,25,14,25,51,6,23,11,5,
..\..\..\files\weather\hourly\Perugia.csv,10/25/2020 12:00:00 AM,12.4,7.4,9.8,22,98.1,86.3,0,-1.9239995,0.5759999,0,1383.0154,51.22279,79.04715,79,29.764252,0,0,0,0,0,0,0,0,25,14,25,51,6,23,11,5,
..\..\..\files\weather\hourly\Perugia.csv,10/26/2020 12:00:00 AM,13.1,7.3,0,8,96.1,67.2,-2.071552,-2.071552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Perugia.csv,10/27/2020 12:00:00 AM,15.4,6.9,2.5,3,91.2,58.9,-4.6062574,-2.5347056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Perugia.csv,10/28/2020 12:00:00 AM,12,5.2,1.4,7,92.3,57.5,-7.71214,-3.105883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Perugia.csv,10/29/2020 12:00:00 AM,12.9,4.4,0,5,89.8,55,-11.467434,-3.7552938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Perugia.csv,10/30/2020 12:00:00 AM,13.4,4.1,0,8,94,63.6,-15.495929,-4.028495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Perugia.csv,10/31/2020 12:00:00 AM,15.5,4.6,0,9,96.8,53.4,-19.558315,-4.0623856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Perugia.csv,11/1/2020 12:00:00 AM,16.6,7.9,0,10,83.6,53.9,-21.404867,-1.8465517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Perugia.csv,11/2/2020 12:00:00 AM,16,7.5,0,6,94.6,59,-23.53722,-2.1323528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Perugia.csv,11/3/2020 12:00:00 AM,15,7.1,0,0,95.5,52.1,-25.904942,-2.3677218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Perugia.csv,11/4/2020 12:00:00 AM,14.8,6.7,0,5,92.3,61.2,-28.532719,-2.627778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Perugia.csv,11/5/2020 12:00:00 AM,14.1,8,0,13,96.4,70.5,-30.20485,-1.6721312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Perugia.csv,11/6/2020 12:00:00 AM,13.1,9,0,7,96,73.9,-31.082897,-0.8780488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Perugia.csv,11/7/2020 12:00:00 AM,14.7,6.9,0,6,95.5,60.4,-33.56687,-2.4839745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Perugia.csv,11/8/2020 12:00:00 AM,16,5.4,0,8,95.6,52.9,-37.16876,-3.6018865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Perugia.csv,11/9/2020 12:00:00 AM,15.2,6.1,0,5,89,47.4,-40.233044,-3.0642858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Perugia.csv,11/10/2020 12:00:00 AM,16.5,6.1,0,3,83.4,45.1,-43.401794,-3.1687503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Perugia.csv,11/11/2020 12:00:00 AM,16,7,0,7,83.8,47,-45.901794,-2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Perugia.csv,11/12/2020 12:00:00 AM,14.8,7.2,0,8,94,51,-48.186005,-2.2842107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Perugia.csv,11/13/2020 12:00:00 AM,12.5,6.8,0,10,97,66,-50.48776,-2.3017538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Perugia.csv,11/14/2020 12:00:00 AM,12.7,5,0,5,95.9,61.5,-53.864384,-3.3766239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Perugia.csv,11/15/2020 12:00:00 AM,11.4,6.6,0.6,9,94.9,76.8,-56.06022,-2.1958334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Perugia.csv,11/16/2020 12:00:00 AM,13.4,7,0,6,95.7,68.8,-58.357094,-2.296875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Perugia.csv,11/17/2020 12:00:00 AM,12.1,8.2,17.1,23,98,87.2,-59.74171,-1.3846151,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Perugia.csv,11/18/2020 12:00:00 AM,9.1,6.4,0.5,11,97.2,80.8,-61.09171,-1.3499999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Perugia.csv,11/19/2020 12:00:00 AM,14.3,4.5,0,11,98.3,63.7,-65.04834,-3.9566321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Perugia.csv,11/20/2020 12:00:00 AM,13.4,3.1,0,9,98.4,63.2,-69.63718,-4.5888352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Perugia.csv,11/21/2020 12:00:00 AM,7.5,3.7,28.9,24,96.8,81.3,-71.53718,-1.8999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Perugia.csv,11/22/2020 12:00:00 AM,4.1,-0.6,0.90000004,6,81.2,59.8,-73.32548,-1.7882979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Perugia.csv,11/23/2020 12:00:00 AM,7,-1.6,0,0,86.4,48.4,-76.17432,-2.8488371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Perugia.csv,11/24/2020 12:00:00 AM,11.3,-1.1,0,10,97.8,60.8,-81.39125,-5.2169356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Perugia.csv,11/25/2020 12:00:00 AM,9.7,2.6,0.1,13,96.8,64.8,-84.94125,-3.5499997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Perugia.csv,11/26/2020 12:00:00 AM,10.6,2.3,0,7,94.9,57.8,-89.069565,-4.128314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Perugia.csv,11/27/2020 12:00:00 AM,10.1,1.4,0,8,96.1,61,-93.41899,-4.3494253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Perugia.csv,11/28/2020 12:00:00 AM,11.1,3.8,0,13,96.7,62.4,-96.986115,-3.5671237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Perugia.csv,11/29/2020 12:00:00 AM,9.1,5.2,1.9000001,16,94.9,70.6,-98.93611,-1.9500003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Perugia.csv,11/30/2020 12:00:00 AM,9.2,4.6,2.5,21,96.5,84.4,-101.236115,-2.2999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Perugia.csv,12/1/2020 12:00:00 AM,9.6,1.7,0,7,94.9,55.9,-101.236115,-3.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Perugia.csv,12/2/2020 12:00:00 AM,5.6,3.4,7.1,19,93.4,79,-101.236115,-1.0999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Perugia.csv,12/3/2020 12:00:00 AM,5.8,1.4,25.5,23,98.3,82.1,-101.236115,-2.2000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Perugia.csv,12/4/2020 12:00:00 AM,6.3,0.5,0.4,16,99.6,70.4,-101.236115,-2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Perugia.csv,12/5/2020 12:00:00 AM,7.1,-1,0.3,6,96.2,66.9,-101.236115,-3.1117282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Perugia.csv,12/6/2020 12:00:00 AM,11.4,7,5.7,17,87.6,69.7,-101.01339,-1.9772726,0.22272718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Perugia.csv,12/7/2020 12:00:00 AM,8.9,1.3,32.1,23,99.1,82.3,-101.01339,-3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Perugia.csv,12/8/2020 12:00:00 AM,6,1.3,1.1,7,88,64,-101.01339,-2.3500001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Perugia.csv,12/9/2020 12:00:00 AM,6.1,3,26.6,24,97.4,83.2,-101.01339,-1.5500002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Perugia.csv,12/10/2020 12:00:00 AM,6.1,2.4,0.7,14,95,71.7,-101.01339,-1.8499999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Perugia.csv,12/11/2020 12:00:00 AM,5.3,0.4,0.4,16,97.5,69.6,-101.01339,-2.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Perugia.csv,12/12/2020 12:00:00 AM,6.2,0.3,0,15,95,72.8,-101.01339,-2.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Perugia.csv,12/13/2020 12:00:00 AM,7.1,-1.2,0,16,97.6,57.1,-101.01339,-3.036747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Perugia.csv,12/14/2020 12:00:00 AM,6.1,0.2,0,14,96.6,65.2,-101.01339,-2.9499998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Perugia.csv,12/15/2020 12:00:00 AM,8.7,-0.7,0,5,94.5,46.2,-101.01339,-4.026064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Perugia.csv,12/16/2020 12:00:00 AM,6.7,-0.6,0,0,73.6,51.8,-101.01339,-3.0746574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Perugia.csv,12/17/2020 12:00:00 AM,9.2,0.7,0.3,12,93.7,60.6,-101.01339,-4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Perugia.csv,12/18/2020 12:00:00 AM,9.6,1.4,0,10,93.3,60.7,-101.01339,-4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Perugia.csv,12/19/2020 12:00:00 AM,9.7,0.4,0,13,96.9,55.2,-101.01339,-4.6499996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Perugia.csv,12/20/2020 12:00:00 AM,8.2,1.1,0,12,97.9,61.9,-101.01339,-3.5500002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Perugia.csv,12/21/2020 12:00:00 AM,9.2,1.7,0,13,92.4,54.1,-101.01339,-3.7499998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Perugia.csv,12/22/2020 12:00:00 AM,9,1.5,0,15,91.9,59.5,-101.01339,-3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Perugia.csv,12/23/2020 12:00:00 AM,8.9,3.3,0,15,96.2,72.3,-101.01339,-2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Perugia.csv,12/24/2020 12:00:00 AM,8.7,3.4,0,14,96,76.8,-101.01339,-2.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Perugia.csv,12/25/2020 12:00:00 AM,9.8,6.8,3.3000002,16,96.4,74.7,-101.01339,-1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Perugia.csv,12/26/2020 12:00:00 AM,8.4,1.9,5.5,24,96.8,85.7,-101.01339,-3.2499995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Perugia.csv,12/27/2020 12:00:00 AM,1.3,-1,34.7,24,95.5,89.5,-101.01339,-0.36739126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Perugia.csv,12/28/2020 12:00:00 AM,1.8,-5.7,0,16,96.9,80.2,-101.01339,-0.21599999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Perugia.csv,12/29/2020 12:00:00 AM,4.2,-1.5,30.3,23,99.4,81.7,-101.01339,-1.5473683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Perugia.csv,12/30/2020 12:00:00 AM,5.4,2.2,3.2,23,93.2,79.5,-101.01339,-1.6000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Perugia.csv,12/31/2020 12:00:00 AM,3.7,0,1.5,16,95.5,71.7,-101.01339,-1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
