site,Date,Tmax,Tmin,Prec,LW,RHmax,RHmin,chillState,ChillRate,antiChillState,forcingRate,forcingState,cycleCompletion,bbchCode,bbchPhase,plantSusceptibility,Rule310,Epi,Ipi,Dmcast,Magarey,UCSC,misfits,laore,pressureRule310,pressureEpi,pressureIpi,pressureDmcast,pressureMagarey,pressureUCSC,pressureMisfits,pressureLaore
..\..\..\files\weather\hourly\Oristano.csv,2/21/2014 12:00:00 AM,12.7,9.4,1.8000001,10,86.2,70.3,-85.968254,-0.5454544,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,
..\..\..\files\weather\hourly\Oristano.csv,2/22/2014 12:00:00 AM,13.6,8,0.6,7,91.9,69.3,-87.611115,-1.6428572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Oristano.csv,2/23/2014 12:00:00 AM,12.5,9,0,0,85.4,61.1,-88.468254,-0.85714287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Oristano.csv,2/24/2014 12:00:00 AM,13.6,5.8,0,2,92.8,67.3,-91.53748,-3.069231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Oristano.csv,2/25/2014 12:00:00 AM,14.3,4.5,0,0,96.4,58.9,-95.49412,-3.9566321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Oristano.csv,2/26/2014 12:00:00 AM,13.5,3.5,0,0,94.1,58.7,-99.881615,-4.3875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Oristano.csv,2/27/2014 12:00:00 AM,14,7.2,1.7,6,84.5,76.3,-102.10515,-2.22353,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,
..\..\..\files\weather\hourly\Oristano.csv,2/28/2014 12:00:00 AM,12.3,6,0,0,83.5,58.5,-101.68531,-2.7301583,0.41984132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Oristano.csv,3/1/2014 12:00:00 AM,13.3,7.7,12.1,13,92.1,71.5,-100.71299,-1.8276787,0.97232145,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,
..\..\..\files\weather\hourly\Oristano.csv,3/2/2014 12:00:00 AM,9.3,6.2,17.2,16,88.9,66,-100.71299,-1.5500002,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,
..\..\..\files\weather\hourly\Oristano.csv,3/3/2014 12:00:00 AM,11.4,5.6,3.9,7,83.3,60.8,-100.54402,-2.7310348,0.16896543,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,
