site,Date,temp,prec,RH,lw
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/1/2011 12:00:00 AM,-1.8830466,0,63.74392,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/1/2011 1:00:00 AM,-2.510784,0,66.77376,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/1/2011 2:00:00 AM,-2.9053988,0,68.76033,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/1/2011 3:00:00 AM,-3.04,0,69.45291,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/1/2011 4:00:00 AM,-2.9054136,0,68.76041,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/1/2011 5:00:00 AM,-2.5108125,0,66.77391,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/1/2011 6:00:00 AM,-1.883087,0,63.74411,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/1/2011 7:00:00 AM,-1.0650165,0,60.022854,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/1/2011 8:00:00 AM,-0.11235104,0,55.99107,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/1/2011 9:00:00 AM,0.9099858,0,51.996857,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/1/2011 10:00:00 AM,1.9323236,0,48.317673,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/1/2011 11:00:00 AM,2.884992,0,45.14891,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/1/2011 12:00:00 PM,3.7030668,0,42.612167,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/1/2011 1:00:00 PM,4.330798,0,40.773388,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/1/2011 2:00:00 PM,4.7254066,0,39.662895,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/1/2011 3:00:00 PM,4.86,0,39.29188,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/1/2011 4:00:00 PM,4.7254066,0,39.662895,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/1/2011 5:00:00 PM,4.330798,0,40.773388,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/1/2011 6:00:00 PM,3.7030668,0,42.612167,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/1/2011 7:00:00 PM,2.884992,0,45.14891,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/1/2011 8:00:00 PM,1.9323236,0,48.317673,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/1/2011 9:00:00 PM,0.9099858,0,51.996857,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/1/2011 10:00:00 PM,-0.11235104,0,55.99107,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/1/2011 11:00:00 PM,-1.0650165,0,60.022854,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/2/2011 12:00:00 AM,-0.35949633,0,68.8977,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/2/2011 1:00:00 AM,-0.90777314,0,71.7118,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/2/2011 2:00:00 AM,-1.2524369,0,73.546265,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/2/2011 3:00:00 AM,-1.3699999,0,74.18389,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/2/2011 4:00:00 AM,-1.2524499,0,73.54633,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/2/2011 5:00:00 AM,-0.9077981,0,71.71192,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/2/2011 6:00:00 AM,-0.35953167,0,68.89787,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/2/2011 7:00:00 AM,0.3549857,0,65.41345,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/2/2011 8:00:00 AM,1.1870606,0,61.60098,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/2/2011 9:00:00 AM,2.0799878,0,57.782925,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/2/2011 10:00:00 AM,2.9729156,0,54.22691,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/2/2011 11:00:00 AM,3.804993,0,51.131813,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/2/2011 12:00:00 PM,4.519514,0,48.630817,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/2/2011 1:00:00 PM,5.0677857,0,46.80425,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/2/2011 2:00:00 PM,5.4124436,0,45.69529,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/2/2011 3:00:00 PM,5.53,0,45.323776,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/2/2011 4:00:00 PM,5.4124436,0,45.69529,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/2/2011 5:00:00 PM,5.0677857,0,46.80425,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/2/2011 6:00:00 PM,4.519514,0,48.630817,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/2/2011 7:00:00 PM,3.804993,0,51.131813,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/2/2011 8:00:00 PM,2.9729156,0,54.22691,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/2/2011 9:00:00 PM,2.0799878,0,57.782925,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/2/2011 10:00:00 PM,1.1870606,0,61.60098,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/2/2011 11:00:00 PM,0.3549857,0,65.41345,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/3/2011 12:00:00 AM,-2.7348366,0,60.79282,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/3/2011 1:00:00 AM,-3.48097,0,64.26981,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/3/2011 2:00:00 AM,-3.9500122,0,66.56858,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/3/2011 3:00:00 AM,-4.11,0,67.37348,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/3/2011 4:00:00 AM,-3.9500299,0,66.568665,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/3/2011 5:00:00 AM,-3.4810038,0,64.26998,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/3/2011 6:00:00 AM,-2.7348847,0,60.79305,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/3/2011 7:00:00 AM,-1.7625197,0,56.571995,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/3/2011 8:00:00 AM,-0.6301743,0,52.0626,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/3/2011 9:00:00 AM,0.58498305,0,47.66375,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/3/2011 10:00:00 AM,1.8001416,0,43.675137,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/3/2011 11:00:00 AM,2.9324903,0,40.29092,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/3/2011 12:00:00 PM,3.9048605,0,37.61727,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/3/2011 1:00:00 PM,4.6509867,0,35.699802,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/3/2011 2:00:00 PM,5.1200213,0,34.55039,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/3/2011 3:00:00 PM,5.28,0,34.167847,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/3/2011 4:00:00 PM,5.1200213,0,34.55039,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/3/2011 5:00:00 PM,4.6509867,0,35.699802,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/3/2011 6:00:00 PM,3.9048605,0,37.61727,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/3/2011 7:00:00 PM,2.9324903,0,40.29092,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/3/2011 8:00:00 PM,1.8001416,0,43.675137,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/3/2011 9:00:00 PM,0.58498305,0,47.66375,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/3/2011 10:00:00 PM,-0.6301743,0,52.0626,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/3/2011 11:00:00 PM,-1.7625197,0,56.571995,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/4/2011 12:00:00 AM,-6.5181794,0,48.924118,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/4/2011 1:00:00 AM,-7.3167562,0,52.02642,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/4/2011 2:00:00 AM,-7.8187666,0,54.08821,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/4/2011 3:00:00 AM,-7.9899993,0,54.812103,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/4/2011 4:00:00 AM,-7.818785,0,54.088284,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/4/2011 5:00:00 AM,-7.3167925,0,52.026558,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/4/2011 6:00:00 AM,-6.518231,0,48.924313,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/4/2011 7:00:00 AM,-5.477521,0,45.18556,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/4/2011 8:00:00 AM,-4.265586,0,41.226543,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/4/2011 9:00:00 AM,-2.965018,0,37.401844,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/4/2011 10:00:00 AM,-1.6644492,0,33.967896,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/4/2011 11:00:00 AM,-0.4525106,0,31.08147,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/4/2011 12:00:00 PM,0.588205,0,28.819883,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/4/2011 1:00:00 PM,1.3867744,0,27.208693,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/4/2011 2:00:00 PM,1.8887762,0,26.247374,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/4/2011 3:00:00 PM,2.0599997,0,25.928196,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/4/2011 4:00:00 PM,1.8887762,0,26.247374,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/4/2011 5:00:00 PM,1.3867744,0,27.208693,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/4/2011 6:00:00 PM,0.588205,0,28.819883,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/4/2011 7:00:00 PM,-0.4525106,0,31.08147,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/4/2011 8:00:00 PM,-1.6644492,0,33.967896,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/4/2011 9:00:00 PM,-2.965018,0,37.401844,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/4/2011 10:00:00 PM,-4.265586,0,41.226543,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/4/2011 11:00:00 PM,-5.477521,0,45.18556,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/5/2011 12:00:00 AM,-5.485887,0,51.94286,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/5/2011 1:00:00 AM,-6.1771927,0,54.755413,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/5/2011 2:00:00 AM,-6.6117687,0,56.609936,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/5/2011 3:00:00 AM,-6.76,0,57.25838,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/5/2011 4:00:00 AM,-6.6117854,0,56.610012,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/5/2011 5:00:00 AM,-6.177224,0,54.75555,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/5/2011 6:00:00 AM,-5.485932,0,51.94304,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/5/2011 7:00:00 AM,-4.5850186,0,48.515816,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/5/2011 8:00:00 AM,-3.5358806,0,44.83794,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/5/2011 9:00:00 AM,-2.4100158,0,41.23244,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/5/2011 10:00:00 AM,-1.2841501,0,37.946735,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/5/2011 11:00:00 AM,-0.23500898,0,35.14561,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/5/2011 12:00:00 PM,0.6659091,0,32.923325,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/5/2011 1:00:00 PM,1.3572081,0,31.324173,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/5/2011 2:00:00 PM,1.7917769,0,30.363317,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/5/2011 3:00:00 PM,1.9400003,0,30.043137,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/5/2011 4:00:00 PM,1.7917769,0,30.363317,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/5/2011 5:00:00 PM,1.3572081,0,31.324173,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/5/2011 6:00:00 PM,0.6659091,0,32.923325,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/5/2011 7:00:00 PM,-0.23500898,0,35.14561,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/5/2011 8:00:00 PM,-1.2841501,0,37.946735,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/5/2011 9:00:00 PM,-2.4100158,0,41.23244,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/5/2011 10:00:00 PM,-3.5358806,0,44.83794,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/5/2011 11:00:00 PM,-4.5850186,0,48.515816,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/6/2011 12:00:00 AM,-1.4321889,0.1,65.1952,1,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/6/2011 1:00:00 AM,-1.7945284,0.1,66.95756,1,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/6/2011 2:00:00 AM,-2.0223062,0.1,68.09256,1,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/6/2011 3:00:00 AM,-2.1,0.1,68.4846,1,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/6/2011 4:00:00 AM,-2.0223148,0.1,68.092606,1,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/6/2011 5:00:00 AM,-1.7945448,0.1,66.95764,1,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/6/2011 6:00:00 AM,-1.4322122,0.1,65.195305,1,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/6/2011 7:00:00 AM,-0.96000946,0.1,62.975616,1,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/6/2011 8:00:00 AM,-0.41011652,0.1,60.496162,1,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/6/2011 9:00:00 AM,0.17999181,0.1,57.95568,1,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/6/2011 10:00:00 AM,0.7701007,0.1,55.533504,1,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/6/2011 11:00:00 AM,1.3199953,0.1,53.377594,1,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/6/2011 12:00:00 PM,1.7922006,0.1,51.60057,1,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/6/2011 1:00:00 PM,2.1545365,0.1,50.281715,1,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/6/2011 2:00:00 PM,2.3823106,0.1,49.471916,1,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/6/2011 3:00:00 PM,2.46,0.1,49.199043,1,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/6/2011 4:00:00 PM,2.3823106,0.1,49.471916,1,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/6/2011 5:00:00 PM,2.1545365,0.1,50.281715,1,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/6/2011 6:00:00 PM,1.7922006,0.1,51.60057,1,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/6/2011 7:00:00 PM,1.3199953,0.1,53.377594,1,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/6/2011 8:00:00 PM,0.7701007,0.1,55.533504,1,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/6/2011 9:00:00 PM,0.17999181,0.1,57.95568,1,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/6/2011 10:00:00 PM,-0.41011652,0.1,60.496162,1,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/6/2011 11:00:00 PM,-0.96000946,0.1,62.975616,1,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/7/2011 12:00:00 AM,0.8858434,0.26250002,73.63231,1,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/7/2011 1:00:00 AM,0.535423,0.26250002,75.51913,1,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/7/2011 2:00:00 AM,0.31513783,0.26250002,76.7328,1,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/7/2011 3:00:00 AM,0.23999977,0.26250002,77.15174,1,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/7/2011 4:00:00 AM,0.31512958,0.26250002,76.73285,1,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/7/2011 5:00:00 AM,0.535407,0.26250002,75.51922,1,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/7/2011 6:00:00 AM,0.8858208,0.26250002,73.63242,1,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/7/2011 7:00:00 AM,1.3424907,0.26250002,71.25191,1,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/7/2011 8:00:00 AM,1.874295,0.26250002,68.58722,1,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/7/2011 9:00:00 AM,2.444992,0.26250002,65.85061,1,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/7/2011 10:00:00 AM,3.0156894,0.26250002,63.235237,1,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/7/2011 11:00:00 AM,3.5474954,0.26250002,60.902046,1,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/7/2011 12:00:00 PM,4.0041676,0.26250002,58.974995,1,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/7/2011 1:00:00 PM,4.3545847,0.26250002,57.54243,1,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/7/2011 2:00:00 PM,4.5748663,0.26250002,56.661785,1,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/7/2011 3:00:00 PM,4.65,0.26250002,56.364864,1,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/7/2011 4:00:00 PM,4.5748663,0.26250002,56.661785,1,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/7/2011 5:00:00 PM,4.3545847,0.26250002,57.54243,1,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/7/2011 6:00:00 PM,4.0041676,0.26250002,58.974995,1,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/7/2011 7:00:00 PM,3.5474954,0.26250002,60.902046,1,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/7/2011 8:00:00 PM,3.0156894,0.26250002,63.235237,1,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/7/2011 9:00:00 PM,2.444992,0.26250002,65.85061,1,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/7/2011 10:00:00 PM,1.874295,0.26250002,68.58722,1,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/7/2011 11:00:00 PM,1.3424907,0.26250002,71.25191,1,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/8/2011 12:00:00 AM,4.010858,0.1,84.77602,1,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/8/2011 1:00:00 AM,3.7391036,0.1,86.41236,1,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/8/2011 2:00:00 AM,3.5682702,0.1,87.45906,1,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/8/2011 3:00:00 AM,3.51,0.1,87.819305,1,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/8/2011 4:00:00 AM,3.5682638,0.1,87.4591,1,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/8/2011 5:00:00 AM,3.7390912,0.1,86.41244,1,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/8/2011 6:00:00 AM,4.0108404,0.1,84.77612,1,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/8/2011 7:00:00 AM,4.3649926,0.1,82.69529,1,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/8/2011 8:00:00 AM,4.7774124,0.1,80.343636,1,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/8/2011 9:00:00 AM,5.2199936,0.1,77.90272,1,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/8/2011 10:00:00 AM,5.6625752,0.1,75.54432,1,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/8/2011 11:00:00 AM,6.074996,0.1,73.41822,1,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/8/2011 12:00:00 PM,6.42915,0.1,71.64577,1,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/8/2011 1:00:00 PM,6.700902,0.1,70.31811,1,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/8/2011 2:00:00 PM,6.8717327,0.1,69.49759,1,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/8/2011 3:00:00 PM,6.93,0.1,69.22018,1,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/8/2011 4:00:00 PM,6.8717327,0.1,69.49759,1,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/8/2011 5:00:00 PM,6.700902,0.1,70.31811,1,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/8/2011 6:00:00 PM,6.42915,0.1,71.64577,1,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/8/2011 7:00:00 PM,6.074996,0.1,73.41822,1,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/8/2011 8:00:00 PM,5.6625752,0.1,75.54432,1,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/8/2011 9:00:00 PM,5.2199936,0.1,77.90272,1,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/8/2011 10:00:00 PM,4.7774124,0.1,80.343636,1,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/8/2011 11:00:00 PM,4.3649926,0.1,82.69529,1,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/9/2011 12:00:00 AM,4.686968,0,86.91643,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/9/2011 1:00:00 AM,4.4064727,0,88.63904,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/9/2011 2:00:00 AM,4.2301445,0,89.74142,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/9/2011 3:00:00 AM,4.17,0,90.12091,1,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/9/2011 4:00:00 AM,4.230138,0,89.74145,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/9/2011 5:00:00 AM,4.40646,0,88.63911,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/9/2011 6:00:00 AM,4.6869497,0,86.91655,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/9/2011 7:00:00 AM,5.0524926,0,84.72747,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/9/2011 8:00:00 AM,5.478177,0,82.25548,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/9/2011 9:00:00 AM,5.9349937,0,79.6919,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/9/2011 10:00:00 AM,6.3918104,0,77.21726,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/9/2011 11:00:00 AM,6.8174963,0,74.98833,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/9/2011 12:00:00 PM,7.183041,0,73.131584,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/9/2011 1:00:00 PM,7.4635334,0,71.74167,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/9/2011 2:00:00 PM,7.6398587,0,70.88306,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/9/2011 3:00:00 PM,7.7,0,70.59284,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/9/2011 4:00:00 PM,7.6398587,0,70.88306,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/9/2011 5:00:00 PM,7.4635334,0,71.74167,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/9/2011 6:00:00 PM,7.183041,0,73.131584,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/9/2011 7:00:00 PM,6.8174963,0,74.98833,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/9/2011 8:00:00 PM,6.3918104,0,77.21726,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/9/2011 9:00:00 PM,5.9349937,0,79.6919,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/9/2011 10:00:00 PM,5.478177,0,82.25548,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/9/2011 11:00:00 PM,5.0524926,0,84.72747,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/10/2011 12:00:00 AM,5.5269237,1.275,89.90229,1,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/10/2011 1:00:00 AM,5.2790074,1.275,91.4643,1,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/10/2011 2:00:00 AM,5.1231594,1.275,92.46174,1,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/10/2011 3:00:00 AM,5.0700006,1.275,92.80474,1,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/10/2011 4:00:00 AM,5.1231537,1.275,92.461784,1,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/10/2011 5:00:00 AM,5.278996,1.275,91.46438,1,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/10/2011 6:00:00 AM,5.526908,1.275,89.90238,1,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/10/2011 7:00:00 AM,5.8499937,1.275,87.91128,1,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/10/2011 8:00:00 AM,6.2262363,1.275,85.65441,1,
