site,Date,Tmax,Tmin,Prec,LW,RHmax,RHmin,chillState,ChillRate,antiChillState,forcingRate,forcingState,cycleCompletion,bbchCode,bbchPhase,plantSusceptibility,Rule310,Epi,Ipi,Dmcast,Magarey,UCSC,misfits,laore,pressureRule310,pressureEpi,pressureIpi,pressureDmcast,pressureMagarey,pressureUCSC,pressureMisfits,pressureLaore
..\..\..\files\weather\hourly\Cuneo.csv,6/26/2020 12:00:00 AM,21.5,12.3,0.6,4,95,60.5,0,0,6.8999996,10.024701,195.26166,7.2319136,54.06783,54,65.33914,0,0,0,1,0,0,0,0,6,6,0,17,0,12,2,0,
..\..\..\files\weather\hourly\Cuneo.csv,6/27/2020 12:00:00 AM,20.2,12.9,3.3,7,97.4,68.6,0,0,6.549999,9.739136,205.0008,7.5926223,54.111115,54,65.55557,0,1,1,1,0,1,0,0,6,7,1,18,0,13,2,0,
..\..\..\files\weather\hourly\Cuneo.csv,6/28/2020 12:00:00 AM,21.5,12.9,1,7,96.6,65.7,0,0,7.200001,10.253555,215.25435,7.9723835,54.156685,54,65.783424,0,0,0,1,0,1,0,0,6,7,1,19,0,14,2,0,
..\..\..\files\weather\hourly\Cuneo.csv,6/29/2020 12:00:00 AM,23.7,12.7,0,3,96.8,44.2,0,0,8.200001,10.9119,226.16624,8.376528,55.00432,55,70.02159,0,0,0,0,0,0,0,0,6,7,1,19,0,14,2,0,
..\..\..\files\weather\hourly\Cuneo.csv,6/30/2020 12:00:00 AM,26.3,14.8,0,1,94,40,0,0,10.549999,11.843475,238.00972,8.815174,55.048183,55,70.24092,0,0,0,0,0,0,0,0,6,7,1,19,0,14,2,0,
..\..\..\files\weather\hourly\Cuneo.csv,7/1/2020 12:00:00 AM,23.8,16.3,0,2,94.9,57.5,0,0,10.049999,11.716236,249.72595,9.249109,55.09158,55,70.4579,0,0,0,0,0,0,0,0,6,7,1,19,0,14,2,0,
..\..\..\files\weather\hourly\Cuneo.csv,7/2/2020 12:00:00 AM,22.6,15.2,1.2,7,94.8,64,0,0,8.9,11.278633,261.00458,9.666836,55.13335,55,70.66675,0,0,0,1,0,1,0,0,6,7,1,20,0,15,2,0,
..\..\..\files\weather\hourly\Cuneo.csv,7/3/2020 12:00:00 AM,23.4,14.7,0.1,1,90.4,43.1,0,0,9.049999,11.347273,272.35184,10.087105,56.007465,56,75.03732,0,0,0,0,0,0,0,0,6,7,1,20,0,15,2,0,
..\..\..\files\weather\hourly\Cuneo.csv,7/4/2020 12:00:00 AM,19.4,12,9.4,16,92.4,69.5,0,0,5.7,8.961042,281.31287,10.418995,56.035915,56,75.17958,0,1,1,1,0,1,0,1,6,8,2,21,0,16,2,1,
..\..\..\files\weather\hourly\Cuneo.csv,7/5/2020 12:00:00 AM,22.5,11.5,0.1,1,90.8,49.2,0,0,7,10.102611,291.41547,10.793165,56.067986,56,75.33993,0,0,0,0,0,0,0,0,6,8,2,21,0,16,2,1,
..\..\..\files\weather\hourly\Cuneo.csv,7/6/2020 12:00:00 AM,24.6,12.9,0,0,89.1,49.8,0,0,8.75,11.206497,302.62195,11.2082205,56.10356,56,75.51781,0,0,0,0,0,0,0,0,6,8,2,21,0,16,2,1,
..\..\..\files\weather\hourly\Cuneo.csv,7/7/2020 12:00:00 AM,25.3,14.9,0.7,6,88.9,54.4,0,0,10.099998,11.730667,314.3526,11.64269,56.1408,56,75.704,0,0,0,1,0,0,0,0,6,8,2,22,0,16,2,1,
..\..\..\files\weather\hourly\Cuneo.csv,7/8/2020 12:00:00 AM,18.8,13.2,0,0,90.6,48.7,0,0,6,9.249487,323.60208,11.985263,57.023895,57,80.11948,0,0,0,0,0,0,0,0,6,8,2,22,0,16,2,1,
..\..\..\files\weather\hourly\Cuneo.csv,7/9/2020 12:00:00 AM,23.2,12.2,0,0,97,53.5,0,0,7.700001,10.602684,334.20477,12.3779545,57.05335,57,80.26674,0,0,0,0,0,0,0,0,6,8,2,22,0,16,2,1,
..\..\..\files\weather\hourly\Cuneo.csv,7/10/2020 12:00:00 AM,24.2,12.5,0,0,97.9,57.9,0,0,8.35,10.996953,345.20172,12.785249,57.083893,57,80.419464,0,0,0,0,0,0,0,0,6,8,2,22,0,16,2,1,
..\..\..\files\weather\hourly\Cuneo.csv,7/11/2020 12:00:00 AM,23.8,14.1,0.6,4,93.7,56.5,0,0,8.950001,11.301901,356.50363,13.203838,57.115288,57,80.57644,0,0,0,1,0,0,0,0,6,8,2,23,0,16,2,1,
..\..\..\files\weather\hourly\Cuneo.csv,7/12/2020 12:00:00 AM,21.6,16,1.4000001,9,99.8,63,0,0,8.799999,11.230931,367.73456,13.619799,58.019096,58,85.09548,0,0,0,1,0,0,0,0,6,8,2,24,0,16,2,1,
..\..\..\files\weather\hourly\Cuneo.csv,7/13/2020 12:00:00 AM,19.9,13.8,3.6000001,12,97.2,65.7,0,0,6.8500004,9.985134,377.7197,13.989618,58.04375,58,85.21875,0,1,1,1,0,1,0,0,6,9,3,25,0,17,2,1,
..\..\..\files\weather\hourly\Cuneo.csv,7/14/2020 12:00:00 AM,17.4,12,4.7000003,14,100.1,76.9,0,0,4.7,7.8879585,385.60767,14.281766,58.06323,58,85.31615,0,1,1,1,0,1,0,0,6,10,4,26,0,18,2,1,
..\..\..\files\weather\hourly\Cuneo.csv,7/15/2020 12:00:00 AM,17.3,10.7,9.2,20,100.1,81.5,0,0,4,7.0313315,392.639,14.542185,58.08059,58,85.40295,0,1,1,1,0,1,0,0,6,11,5,27,0,19,2,1,
..\..\..\files\weather\hourly\Cuneo.csv,7/16/2020 12:00:00 AM,18.3,10.4,7.8,20,100,69.3,0,0,4.3499994,7.470769,400.10977,14.81888,58.099037,58,85.495186,1,1,1,1,0,1,1,1,7,12,6,28,0,20,3,2,
..\..\..\files\weather\hourly\Cuneo.csv,7/17/2020 12:00:00 AM,20.8,11.3,0,1,99.9,62.4,0,0,6.049999,9.296085,409.40585,15.16318,59.009792,59,90.048965,0,0,0,0,0,0,0,0,7,12,6,28,0,20,3,2,
..\..\..\files\weather\hourly\Cuneo.csv,7/18/2020 12:00:00 AM,20.1,13.6,8.2,17,100,64.7,0,0,6.8500004,9.985134,419.391,15.533,59.03198,59,90.1599,0,1,1,1,0,1,0,1,7,13,7,29,0,21,3,3,
..\..\..\files\weather\hourly\Cuneo.csv,7/19/2020 12:00:00 AM,20.2,12.4,12.400001,10,98.4,63.5,0,0,6.299999,9.522806,428.9138,15.885695,59.053143,59,90.26572,1,1,1,1,0,1,1,0,8,14,8,30,0,22,4,3,
..\..\..\files\weather\hourly\Cuneo.csv,7/20/2020 12:00:00 AM,21.5,12.1,1.3000001,8,98.8,60.6,0,0,6.799999,9.945159,438.85895,16.254034,59.07524,59,90.376205,1,0,0,1,0,1,0,0,9,14,8,31,0,23,4,3,
..\..\..\files\weather\hourly\Cuneo.csv,7/21/2020 12:00:00 AM,23,12.8,1,4,97.2,57.2,0,0,7.8999996,10.7311325,449.5901,16.651484,59.09909,59,90.49545,0,0,0,1,0,1,0,0,9,14,8,32,0,24,4,3,
..\..\..\files\weather\hourly\Cuneo.csv,7/22/2020 12:00:00 AM,23,14,1.7,4,90,66.5,0,0,8.5,11.078467,460.66855,17.061798,60.021553,60,95.107765,0,0,0,1,0,1,0,0,9,14,8,33,0,25,4,3,
..\..\..\files\weather\hourly\Cuneo.csv,7/23/2020 12:00:00 AM,25,15.4,0,1,92.1,50.5,0,0,10.200001,11.75839,472.42694,17.497293,60.045307,60,95.22653,0,0,0,0,0,0,0,0,9,14,8,33,0,25,4,3,
..\..\..\files\weather\hourly\Cuneo.csv,7/24/2020 12:00:00 AM,24.1,15.4,0.1,4,93.1,54.3,0,0,9.75,11.621649,484.04858,17.927725,60.068787,60,95.34393,0,0,0,0,0,0,0,0,9,14,8,33,0,25,4,3,
..\..\..\files\weather\hourly\Cuneo.csv,7/25/2020 12:00:00 AM,18.9,11.6,6.9,11,96.2,71.7,0,0,5.25,8.499632,492.54822,18.242527,60.085957,60,95.42978,0,1,1,1,0,1,1,0,9,15,9,34,0,26,5,3,
..\..\..\files\weather\hourly\Cuneo.csv,7/26/2020 12:00:00 AM,22.3,11.2,0.3,2,91.4,52.7,0,0,6.75,9.904776,502.453,18.609371,61.0138,61,100,0,0,0,1,0,0,0,0,9,15,9,35,0,26,5,3,
..\..\..\files\weather\hourly\Cuneo.csv,7/27/2020 12:00:00 AM,24.5,12.1,0,0,91.7,39.8,0,0,8.299999,10.968994,513.422,19.015629,61.034115,61,100,0,0,0,0,0,0,0,0,9,15,9,35,0,26,5,3,
..\..\..\files\weather\hourly\Cuneo.csv,7/28/2020 12:00:00 AM,25,16.2,0,2,100.1,49.3,0,0,10.6,11.854118,525.2761,19.454672,61.05607,61,100,0,0,0,0,0,0,0,0,9,15,9,35,0,26,5,3,
..\..\..\files\weather\hourly\Cuneo.csv,7/29/2020 12:00:00 AM,26.4,15.6,1.4,1,97.9,55.5,0,0,11,11.925709,537.20184,19.896364,61.07815,61,100,0,0,0,1,0,0,0,0,9,15,9,36,0,26,5,3,
..\..\..\files\weather\hourly\Cuneo.csv,7/30/2020 12:00:00 AM,26.4,17.3,0,0,88.9,54.4,0,0,11.849998,11.998336,549.2002,20.340748,71.01372,71,89.89712,0,0,0,0,0,0,0,0,9,15,9,36,0,26,5,3,
..\..\..\files\weather\hourly\Cuneo.csv,7/31/2020 12:00:00 AM,26.5,17.4,0.6,1,91.2,56.4,0,0,11.950001,11.999815,561.2,20.785185,71.03162,71,89.76288,0,0,0,1,0,0,0,0,9,15,9,37,0,26,5,3,
..\..\..\files\weather\hourly\Cuneo.csv,8/1/2020 12:00:00 AM,27.4,17.3,1.3,1,87.6,49.2,0,0,12.349998,11.990954,573.191,21.229296,71.0495,71,89.62875,0,0,0,1,0,0,0,0,9,15,9,38,0,26,5,3,
..\..\..\files\weather\hourly\Cuneo.csv,8/2/2020 12:00:00 AM,27.7,16.6,6.5,4,95.1,45,0,0,12.150002,11.998338,585.18933,21.67368,71.0674,71,89.494514,0,1,1,1,0,0,0,0,9,16,10,39,0,26,5,3,
..\..\..\files\weather\hourly\Cuneo.csv,8/3/2020 12:00:00 AM,23.6,15.2,3.3,8,98.2,61.5,0,0,9.4,11.49389,596.6832,22.099379,71.08454,71,89.36594,0,1,1,1,0,0,0,0,9,17,11,40,0,26,5,3,
..\..\..\files\weather\hourly\Cuneo.csv,8/4/2020 12:00:00 AM,17.3,12.8,22.8,19,98.3,80.5,0,0,5.049999,8.2833395,604.96655,22.406168,71.09689,71,89.2733,1,1,1,1,0,0,1,1,10,18,12,41,0,26,6,4,
..\..\..\files\weather\hourly\Cuneo.csv,8/5/2020 12:00:00 AM,19.6,11.2,0,3,90,39.7,0,0,5.3999996,8.657299,613.62384,22.726809,71.1098,71,89.17648,1,0,0,0,0,0,0,0,11,18,12,41,0,26,6,4,
..\..\..\files\weather\hourly\Cuneo.csv,8/6/2020 12:00:00 AM,21.2,10.2,0,0,84.4,46.7,0,0,5.700001,8.961042,622.5849,23.0587,71.12317,71,89.07623,0,0,0,0,0,0,0,0,11,18,12,41,0,26,6,4,
..\..\..\files\weather\hourly\Cuneo.csv,8/7/2020 12:00:00 AM,22.4,10.8,0,0,86.6,50.4,0,0,6.6000004,9.781162,632.3661,23.420965,71.13776,71,88.96683,0,0,0,0,0,0,0,0,11,18,12,41,0,26,6,4,
..\..\..\files\weather\hourly\Cuneo.csv,8/8/2020 12:00:00 AM,23.4,12.9,0.1,1,94.1,50.8,0,0,8.15,10.88276,643.24884,23.824032,71.153984,71,88.84512,0,0,0,0,0,0,0,0,11,18,12,41,0,26,6,4,
..\..\..\files\weather\hourly\Cuneo.csv,8/9/2020 12:00:00 AM,24.3,15,0,0,89.6,51.5,0,0,9.65,11.587064,654.8359,24.253181,71.17127,71,88.715454,0,0,0,0,0,0,0,0,11,18,12,41,0,26,6,4,
..\..\..\files\weather\hourly\Cuneo.csv,8/10/2020 12:00:00 AM,25.2,15.7,0.1,1,93,48.5,0,0,10.450001,11.821058,666.6569,24.690998,71.188896,71,88.58328,0,0,0,0,0,0,0,0,11,18,12,41,0,26,6,4,
..\..\..\files\weather\hourly\Cuneo.csv,8/11/2020 12:00:00 AM,23.4,14.9,7.1000004,4,98.1,54.8,0,0,9.15,11.391096,678.04803,25.112892,72.00942,72,82.42934,0,1,1,1,0,0,1,0,11,19,13,42,0,26,7,4,
..\..\..\files\weather\hourly\Cuneo.csv,8/12/2020 12:00:00 AM,22.9,14.4,1.7,6,94.7,65.7,0,0,8.65,11.156458,689.20447,25.52609,72.02335,72,82.324844,0,0,0,1,0,0,0,0,11,19,13,43,0,26,7,4,
..\..\..\files\weather\hourly\Cuneo.csv,8/13/2020 12:00:00 AM,23,14.6,8.2,9,99,70.7,0,0,8.799999,11.230931,700.4354,25.94205,72.03737,72,82.219734,0,1,1,1,0,0,0,0,11,20,14,44,0,26,7,4,
..\..\..\files\weather\hourly\Cuneo.csv,8/14/2020 12:00:00 AM,24.3,14.8,0,2,94.7,43.7,0,0,9.549999,11.550946,711.9864,26.369867,72.051796,72,82.11153,0,0,0,0,0,0,0,0,11,20,14,44,0,26,7,4,
..\..\..\files\weather\hourly\Cuneo.csv,8/15/2020 12:00:00 AM,23.2,14.1,0.2,5,100.1,63.1,0,0,8.650002,11.156458,723.1428,26.783068,72.06572,72,82.0071,0,0,0,0,0,0,0,0,11,20,14,44,0,26,7,4,
..\..\..\files\weather\hourly\Cuneo.csv,8/16/2020 12:00:00 AM,24,14.3,0,0,93.7,50.7,0,0,9.15,11.391096,734.53394,27.20496,72.07994,72,81.900444,0,0,0,0,0,0,0,0,11,20,14,44,0,26,7,4,
..\..\..\files\weather\hourly\Cuneo.csv,8/17/2020 12:00:00 AM,22.4,14.5,0.6,5,94.8,59.4,0,0,8.450001,11.051688,745.58563,27.614285,72.09374,72,81.796936,0,0,0,1,0,0,0,0,11,20,14,45,0,26,7,4,
..\..\..\files\weather\hourly\Cuneo.csv,8/18/2020 12:00:00 AM,20.5,14,1.8000001,9,99.4,73.7,0,0,7.25,10.2902775,755.8759,27.995405,72.10659,72,81.70058,0,0,0,1,0,0,0,0,11,20,14,46,0,26,7,4,
..\..\..\files\weather\hourly\Cuneo.csv,8/19/2020 12:00:00 AM,22.7,14.8,1.3,7,94.2,47.2,0,0,8.75,11.206497,767.0824,28.410458,72.120575,72,81.59569,0,0,0,1,0,0,0,0,11,20,14,47,0,26,7,4,
..\..\..\files\weather\hourly\Cuneo.csv,8/20/2020 12:00:00 AM,22.9,13.5,0.8,5,91.9,61.6,0,0,8.200001,10.9119,777.9943,28.814606,72.1342,72,81.49349,0,0,0,1,0,0,0,0,11,20,14,48,0,26,7,4,
..\..\..\files\weather\hourly\Cuneo.csv,8/21/2020 12:00:00 AM,23.4,15.2,0.1,1,98.4,62.6,0,0,9.299999,11.453929,789.44824,29.238823,72.1485,72,81.38626,0,0,0,0,0,0,0,0,11,20,14,48,0,26,7,4,
..\..\..\files\weather\hourly\Cuneo.csv,8/22/2020 12:00:00 AM,26.3,14,0,0,99.5,46,0,0,10.15,11.744719,801.19293,29.673811,73.000206,73,74.99846,0,0,0,0,0,0,0,0,11,20,14,48,0,26,7,4,
..\..\..\files\weather\hourly\Cuneo.csv,8/23/2020 12:00:00 AM,26.8,15,0,0,90.6,42.5,0,0,10.9,11.910067,813.103,30.114927,77.00293,77,39.98535,0,0,0,0,0,0,0,0,11,20,14,48,0,26,7,4,
..\..\..\files\weather\hourly\Cuneo.csv,8/24/2020 12:00:00 AM,21.9,14.8,0,0,88.7,61.7,0,0,8.35,10.996953,824.1,30.52222,77.013306,77,39.93347,0,0,0,0,0,0,0,0,11,20,14,48,0,26,7,4,
..\..\..\files\weather\hourly\Cuneo.csv,8/25/2020 12:00:00 AM,18.9,13.8,1.3,6,96.4,72.8,0,0,6.3500004,9.566902,833.6669,30.87655,77.02233,77,39.888344,0,0,0,1,0,0,0,0,11,20,14,49,0,26,7,4,
..\..\..\files\weather\hourly\Cuneo.csv,8/26/2020 12:00:00 AM,23.7,12.3,0.1,1,94.6,47.6,0,0,8,10.792972,844.45984,31.27629,77.03252,77,39.837418,0,0,0,0,0,0,0,0,11,20,14,49,0,26,7,4,
..\..\..\files\weather\hourly\Cuneo.csv,8/27/2020 12:00:00 AM,26.5,12.7,0,0,85.3,38.8,0,0,9.6,11.569197,856.02905,31.70478,77.043434,77,39.78283,0,0,0,0,0,0,0,0,11,20,14,49,0,26,7,4,
..\..\..\files\weather\hourly\Cuneo.csv,8/28/2020 12:00:00 AM,25.3,15.1,0,0,94.4,43.8,0,0,10.200001,11.75839,867.7874,32.140274,77.05453,77,39.727364,0,0,0,0,0,0,0,0,11,20,14,49,0,26,7,4,
..\..\..\files\weather\hourly\Cuneo.csv,8/29/2020 12:00:00 AM,24.4,15.1,0.4,1,92.5,48.5,0,0,9.75,11.621649,879.40906,32.570705,77.0655,77,39.67251,0,0,0,1,0,0,0,0,11,20,14,50,0,26,7,4,
..\..\..\files\weather\hourly\Cuneo.csv,8/30/2020 12:00:00 AM,19.3,13.1,0.1,2,93.1,56.1,0,0,6.200001,9.433372,888.8424,32.92009,77.074394,77,39.62803,0,0,0,0,0,0,0,0,11,20,14,50,0,26,7,4,
..\..\..\files\weather\hourly\Cuneo.csv,8/31/2020 12:00:00 AM,22.1,11.3,3.4,8,96.8,25.5,0,0,6.700001,9.863982,898.70636,33.28542,77.0837,77,39.58149,0,1,1,1,0,0,0,0,11,21,15,51,0,26,7,4,
..\..\..\files\weather\hourly\Cuneo.csv,9/1/2020 12:00:00 AM,16.2,7.9,2.8,8,92.6,48.9,0,-1.8343372,2.3156629,4.1459694,902.85236,33.438976,77.087616,77,39.56192,0,1,1,1,0,0,0,0,11,22,16,52,0,26,7,4,
..\..\..\files\weather\hourly\Cuneo.csv,9/2/2020 12:00:00 AM,19.1,7.1,0.2,1,87.9,45.5,0,-2.5495837,3.4504168,5.7953463,908.6477,33.65362,77.09309,77,39.53457,0,0,0,0,0,0,0,0,11,22,16,52,0,26,7,4,
..\..\..\files\weather\hourly\Cuneo.csv,9/3/2020 12:00:00 AM,16.5,10.3,1.5,8,100.1,73.2,0,0,3.3999996,6.2247257,914.87244,33.884163,77.09896,77,39.505196,0,0,0,0,0,0,0,0,11,22,16,52,0,26,7,4,
..\..\..\files\weather\hourly\Cuneo.csv,9/4/2020 12:00:00 AM,20.7,9.6,0.3,3,100,48,0,-0.3927927,5.1572075,8.392356,923.2648,34.194992,77.10688,77,39.4656,0,0,0,0,0,0,0,0,11,22,16,52,0,26,7,4,
..\..\..\files\weather\hourly\Cuneo.csv,9/5/2020 12:00:00 AM,22.6,9.9,0,0,98,52.2,0,-0.099606514,6.250394,9.478297,932.74304,34.54604,77.11582,77,39.42089,0,0,0,0,0,0,0,0,11,22,16,52,0,26,7,4,
..\..\..\files\weather\hourly\Cuneo.csv,9/6/2020 12:00:00 AM,24,10.9,0,0,97.8,48.8,0,0,7.450001,10.43314,943.1762,34.932453,77.12566,77,39.37168,0,0,0,0,0,0,0,0,11,22,16,52,0,26,7,4,
..\..\..\files\weather\hourly\Cuneo.csv,9/7/2020 12:00:00 AM,23,12.1,0,0,87.9,40.8,0,0,7.549999,10.502159,953.67834,35.32142,77.135574,77,39.32213,0,0,0,0,0,0,0,0,11,22,16,52,0,26,7,4,
..\..\..\files\weather\hourly\Cuneo.csv,9/8/2020 12:00:00 AM,17.5,10.5,0.90000004,5,97.3,64.4,0,0,4,7.0313315,960.70966,35.58184,77.14221,77,39.28894,0,0,0,0,0,0,0,0,11,22,16,52,0,26,7,4,
..\..\..\files\weather\hourly\Cuneo.csv,9/9/2020 12:00:00 AM,19.7,10.6,0,0,93.7,55.6,0,0,5.1500006,8.392356,969.102,35.892666,77.15013,77,39.249344,0,0,0,0,0,0,0,0,11,22,16,52,0,26,7,4,
..\..\..\files\weather\hourly\Cuneo.csv,9/10/2020 12:00:00 AM,20,11.2,1.3,6,90.2,58,0,0,5.6000004,8.861505,977.9635,36.22087,77.15849,77,39.207535,0,0,0,1,0,0,0,0,11,22,16,53,0,26,7,4,
..\..\..\files\weather\hourly\Cuneo.csv,9/11/2020 12:00:00 AM,19.4,12,12.7,16,98.9,59.3,0,0,5.7,8.961042,986.92456,36.552765,77.16695,77,39.165268,1,1,1,1,0,0,1,0,12,23,17,54,0,26,8,4,
..\..\..\files\weather\hourly\Cuneo.csv,9/12/2020 12:00:00 AM,18.9,12.4,0.6,6,93.9,69.8,0,0,5.6499996,8.911486,995.83606,36.882816,77.17536,77,39.12319,1,0,0,1,0,0,0,0,13,23,17,55,0,26,8,4,
..\..\..\files\weather\hourly\Cuneo.csv,9/13/2020 12:00:00 AM,22.5,12.1,0.2,1,87.5,49.6,0,0,7.299999,10.326597,1006.16266,37.26528,77.185104,77,39.07448,0,0,0,0,0,0,0,0,13,23,17,55,0,26,8,4,
..\..\..\files\weather\hourly\Cuneo.csv,9/14/2020 12:00:00 AM,23.2,12.9,0,0,84,50.9,0,0,8.049999,10.823297,1016.98596,37.66615,77.19531,77,39.023438,0,0,0,0,0,0,0,0,13,23,17,55,0,26,8,4,
..\..\..\files\weather\hourly\Cuneo.csv,9/15/2020 12:00:00 AM,22.3,13.2,0,0,83.1,50,0,0,7.75,10.635394,1027.6213,38.060047,77.20535,77,38.973236,0,0,0,0,0,0,0,0,13,23,17,55,0,26,8,4,
..\..\..\files\weather\hourly\Cuneo.csv,9/16/2020 12:00:00 AM,22.1,12.6,0,0,81,31.6,0,0,7.3500004,10.362514,1037.9839,38.443848,77.215126,77,38.92437,0,0,0,0,0,0,0,0,13,23,17,55,0,26,8,4,
..\..\..\files\weather\hourly\Cuneo.csv,9/17/2020 12:00:00 AM,23.1,11.5,0,0,74.8,36.6,0,0,7.299999,10.326597,1048.3104,38.82631,77.22488,77,38.875618,0,0,0,0,0,0,0,0,13,23,17,55,0,26,8,4,
..\..\..\files\weather\hourly\Cuneo.csv,9/18/2020 12:00:00 AM,22.4,12.2,0,0,72.1,41.4,0,0,7.299999,10.326597,1058.637,39.208775,77.23462,77,38.826904,0,0,0,0,0,0,0,0,13,23,17,55,0,26,8,4,
..\..\..\files\weather\hourly\Cuneo.csv,9/19/2020 12:00:00 AM,21.5,11.5,0.8,3,83.8,52.7,0,0,6.5,9.696697,1068.3336,39.567913,78.00655,78,34.96723,0,0,0,1,0,0,0,0,13,23,17,56,0,26,8,4,
..\..\..\files\weather\hourly\Cuneo.csv,9/20/2020 12:00:00 AM,17.9,12.9,17.5,22,97.4,78.3,0,0,5.3999996,8.657299,1076.991,39.888554,78.01317,78,34.93416,1,1,1,1,0,0,0,1,14,24,18,57,0,26,8,5,
..\..\..\files\weather\hourly\Cuneo.csv,9/21/2020 12:00:00 AM,16.9,11.1,17.1,20,99.8,70.7,0,0,4,7.0313315,1084.0223,40.148975,78.01853,78,34.90734,1,1,1,1,1,0,0,0,15,25,19,58,1,26,8,5,
..\..\..\files\weather\hourly\Cuneo.csv,9/22/2020 12:00:00 AM,15.6,9.8,11.2,16,100.1,88.1,0,-0.19655204,2.7034485,5.1946645,1089.217,40.34137,78.0225,78,34.887505,1,1,1,1,1,0,0,0,16,26,20,59,2,26,8,5,
..\..\..\files\weather\hourly\Cuneo.csv,9/23/2020 12:00:00 AM,15,10.7,4.8,21,100.1,74.3,0,0,2.8500004,5.4237685,1094.6409,40.542255,78.02664,78,34.86679,1,1,1,1,1,0,1,0,17,27,21,60,3,26,9,5,
..\..\..\files\weather\hourly\Cuneo.csv,9/24/2020 12:00:00 AM,18.6,9.5,0,6,99.1,56.2,0,-0.48626375,4.0637364,7.0954895,1101.7363,40.805046,78.03207,78,34.83967,0,0,0,0,0,0,0,0,17,27,21,60,3,26,9,5,
..\..\..\files\weather\hourly\Cuneo.csv,9/25/2020 12:00:00 AM,18.6,11.2,0.1,1,89.9,57.6,0,0,4.8999996,8.116535,1109.8529,41.105663,78.03826,78,34.808693,0,0,0,0,0,0,0,0,17,27,21,60,3,26,9,5,
..\..\..\files\weather\hourly\Cuneo.csv,9/26/2020 12:00:00 AM,14.4,5.6,0,1,84,25,0,-3.3000002,1.0999999,0,1109.8529,41.105663,78.03826,78,34.808693,0,0,0,0,0,0,0,0,17,27,21,60,3,26,9,5,
..\..\..\files\weather\hourly\Cuneo.csv,9/27/2020 12:00:00 AM,12.8,2.8,0,0,65.5,17.7,0,-4.608,0.39200005,0,1109.8529,41.105663,78.03826,78,34.808693,0,0,0,0,0,0,0,0,17,27,21,60,3,26,9,5,
..\..\..\files\weather\hourly\Cuneo.csv,9/28/2020 12:00:00 AM,11.8,1,0,0,73.3,36.3,0,-5.25,0.15000004,0,1109.8529,41.105663,78.03826,78,34.808693,0,0,0,0,0,0,0,0,17,27,21,60,3,26,9,5,
..\..\..\files\weather\hourly\Cuneo.csv,9/29/2020 12:00:00 AM,15.1,2.1,0,0,91.2,39.8,0,-5.4996157,1.0003848,0,1109.8529,41.105663,78.03826,78,34.808693,0,0,0,0,0,0,0,0,17,27,21,60,3,26,9,5,
..\..\..\files\weather\hourly\Cuneo.csv,9/30/2020 12:00:00 AM,17,5.2,0,2,97.6,54.7,0,-3.8237295,2.076271,2.430397,1112.2833,41.19568,78.040115,78,34.799423,0,0,0,0,0,0,0,0,17,27,21,60,3,26,9,5,
..\..\..\files\weather\hourly\Cuneo.csv,10/1/2020 12:00:00 AM,17.8,6.7,0,1,97.9,53.9,0,-2.80946,2.7405403,4.478613,1116.762,41.361557,78.04354,78,34.782295,0,0,0,0,0,0,0,0,17,27,21,60,3,26,9,5,
..\..\..\files\weather\hourly\Cuneo.csv,10/2/2020 12:00:00 AM,17.6,10,0.3,1,92.7,50.2,0,-0,3.8000002,6.7700415,1123.532,41.612293,78.048706,78,34.75647,0,0,0,0,0,0,0,0,17,27,21,60,3,26,9,5,
..\..\..\files\weather\hourly\Cuneo.csv,10/3/2020 12:00:00 AM,13.6,11.4,69.7,19,98.5,78.8,0,0,2.5,4.8818264,1128.4138,41.793106,78.05244,78,34.737816,1,0,1,1,0,0,1,0,18,27,22,61,3,26,10,5,
..\..\..\files\weather\hourly\Cuneo.csv,10/4/2020 12:00:00 AM,14,6.1,2.8000002,5,98,44.8,0,-2.9373422,1.0126582,0.14628235,1128.56,41.79852,78.05254,78,34.73728,1,0,0,0,0,0,0,0,19,27,22,61,3,26,10,5,
..\..\..\files\weather\hourly\Cuneo.csv,10/5/2020 12:00:00 AM,12.5,3.3,6.3,16,100,52.1,0,-4.2603264,0.3396739,0,1128.56,41.79852,78.05254,78,34.73728,0,0,0,0,0,0,0,0,19,27,22,61,3,26,10,5,
..\..\..\files\weather\hourly\Cuneo.csv,10/6/2020 12:00:00 AM,13.7,2.3,0,13,99.5,48.6,0,-5.099561,0.60043854,0,1128.56,41.79852,78.05254,78,34.73728,0,0,0,0,0,0,0,0,19,27,22,61,3,26,10,5,
..\..\..\files\weather\hourly\Cuneo.csv,10/7/2020 12:00:00 AM,15.2,4.8,0.4,14,96,59.6,0,-3.8999999,1.3,0,1128.56,41.79852,78.05254,78,34.73728,0,0,0,0,0,0,0,0,19,27,22,61,3,26,10,5,
..\..\..\files\weather\hourly\Cuneo.csv,10/8/2020 12:00:00 AM,16.4,6.4,0,5,97,37.6,0,-2.9519997,2.0479999,2.9982643,1131.5583,41.90957,78.05484,78,34.7258,0,0,0,0,0,0,0,0,19,27,22,61,3,26,10,5,
..\..\..\files\weather\hourly\Cuneo.csv,10/9/2020 12:00:00 AM,17.3,5,0,0,91.5,40.2,0,-3.9837399,2.1662598,2.5268974,1134.0852,42.003155,78.05676,78,34.716187,0,0,0,0,0,0,0,0,19,27,22,61,3,26,10,5,
