site,Date,Tmax,Tmin,Prec,LW,RHmax,RHmin,chillState,ChillRate,antiChillState,forcingRate,forcingState,cycleCompletion,bbchCode,bbchPhase,plantSusceptibility,Rule310,Epi,Ipi,Dmcast,Magarey,UCSC,misfits,laore,onsRule310,onsEpi,onsIpi,onsDmcast,onsMagarey,onsUCSC,onsmisfits,onslaore,pressureRule310,pressureEpi,pressureIpi,pressureDmcast,pressureMagarey,pressureUCSC,pressureMisfits,pressureLaore
C:\Users\eleonora.delcavallo\Desktop\workshop modellistica\output_stations\\hourly\Cento di Ferrara.csv,4/15/2025 12:00:00 AM,14.4,11.73,25.9,24,100,86,-32.096233,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
C:\Users\eleonora.delcavallo\Desktop\workshop modellistica\output_stations\\hourly\Cento di Ferrara.csv,4/16/2025 12:00:00 AM,21.2,12.76,14.6,19,99,74,-32.096233,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1
C:\Users\eleonora.delcavallo\Desktop\workshop modellistica\output_stations\\hourly\Cento di Ferrara.csv,4/17/2025 12:00:00 AM,17.23,12.42,2.1,23,97,82,-32.096233,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
C:\Users\eleonora.delcavallo\Desktop\workshop modellistica\output_stations\\hourly\Cento di Ferrara.csv,4/18/2025 12:00:00 AM,19.5,13.13,6.8,17,93,57,-32.096233,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
C:\Users\eleonora.delcavallo\Desktop\workshop modellistica\output_stations\\hourly\Cento di Ferrara.csv,4/19/2025 12:00:00 AM,18.63,10.81,3.3999999,8,91,58,-32.096233,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
C:\Users\eleonora.delcavallo\Desktop\workshop modellistica\output_stations\\hourly\Cento di Ferrara.csv,4/20/2025 12:00:00 AM,20.4,8.6,0,1,88,52,-33.41318,-1.3169489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\eleonora.delcavallo\Desktop\workshop modellistica\output_stations\\hourly\Cento di Ferrara.csv,4/21/2025 12:00:00 AM,21.9,10.2,1.4,11,94,56,-33.41318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\eleonora.delcavallo\Desktop\workshop modellistica\output_stations\\hourly\Cento di Ferrara.csv,4/22/2025 12:00:00 AM,20.33,12.51,0.07,9,96,60,-33.41318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\eleonora.delcavallo\Desktop\workshop modellistica\output_stations\\hourly\Cento di Ferrara.csv,4/23/2025 12:00:00 AM,24.7,11.84,0,7,90,48,-33.41318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\eleonora.delcavallo\Desktop\workshop modellistica\output_stations\\hourly\Cento di Ferrara.csv,4/24/2025 12:00:00 AM,23.1,14.73,3.6999998,2,83,64,-33.41318,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
