"site","year","month","day","tmax","tmin","prec"
"SO003",2003,1,1,8.29,-3.14,0
"SO003",2003,1,2,5.54,-1.68,2.7
"SO003",2003,1,3,6.13,-1.54,0
"SO003",2003,1,4,6.41,-2.22,2.8
"SO003",2003,1,5,1.09,-4.63,4.1
"SO003",2003,1,6,-2.39,-6.36,2.2
"SO003",2003,1,7,-1.36,-6.06,0
"SO003",2003,1,8,-1.49,-5.82,0
"SO003",2003,1,9,-0.14,-4.7,0
"SO003",2003,1,10,0,-5.41,0
"SO003",2003,1,11,-1.19,-7.09,0
"SO003",2003,1,12,-1.33,-8.44,0
"SO003",2003,1,13,-0.84,-8.06,0
"SO003",2003,1,14,10.6,-4.05,0
"SO003",2003,1,15,6.74,-3.98,0
"SO003",2003,1,16,6.64,-4.48,0
"SO003",2003,1,17,4.87,-4.83,0
"SO003",2003,1,18,5.51,-4.46,0
"SO003",2003,1,19,7.08,-5.72,0
"SO003",2003,1,20,6.54,-4.68,0
"SO003",2003,1,21,1.66,-1.14,16.5
"SO003",2003,1,22,3.69,-3.09,0
"SO003",2003,1,23,2.59,-4.33,0
"SO003",2003,1,24,4.87,-5.37,0
"SO003",2003,1,25,3.16,-6.07,0
"SO003",2003,1,26,3.52,-6.35,0
"SO003",2003,1,27,5.44,-5.81,0
"SO003",2003,1,28,11.6,-3.99,0
"SO003",2003,1,29,3.9,-4.92,0
"SO003",2003,1,30,1.13,-6.42,0
"SO003",2003,1,31,1.95,-8.88,0
"SO003",2003,2,1,-0.26,-13.25,0
"SO003",2003,2,2,-0.43,-11.33,0
"SO003",2003,2,3,2.04,-9.67,3.9
"SO003",2003,2,4,-0.81,-5.45,4.4
"SO003",2003,2,5,1.78,-9.26,0
"SO003",2003,2,6,0.84,-9.86,0
"SO003",2003,2,7,2.95,-11.14,0
"SO003",2003,2,8,3.74,-5.55,0
"SO003",2003,2,9,1.9,-7.05,0
"SO003",2003,2,10,1.52,-8.4,0
"SO003",2003,2,11,2.63,-8.92,0
"SO003",2003,2,12,-2.99,-6.32,0
"SO003",2003,2,13,-1.16,-7.19,0
"SO003",2003,2,14,-0.66,-7.44,0
"SO003",2003,2,15,2.85,-9.02,0
"SO003",2003,2,16,-3.36,-7.8,0
"SO003",2003,2,17,-0.49,-8.2,0
"SO003",2003,2,18,1.45,-9.99,0
"SO003",2003,2,19,3.14,-9.49,0
"SO003",2003,2,20,4.56,-7.68,0
"SO003",2003,2,21,5.95,-6.56,0
"SO003",2003,2,22,2.79,-6.01,0
"SO003",2003,2,23,3.98,-6.05,0
"SO003",2003,2,24,6.73,-5.43,0
"SO003",2003,2,25,9.17,-4.64,0
"SO003",2003,2,26,8.35,-5.84,0
"SO003",2003,2,27,6.1,-5.77,0
"SO003",2003,2,28,9.38,-4.04,0
"SO003",2003,3,1,8.66,-2.89,0
"SO003",2003,3,2,5.71,-2.39,2.4
"SO003",2003,3,3,9.48,-2.25,0
"SO003",2003,3,4,8.85,-5.4,0
"SO003",2003,3,5,10.36,-3.28,0
"SO003",2003,3,6,7.42,-2.56,0
"SO003",2003,3,7,9.8,0.91,0
"SO003",2003,3,8,9.67,-0.04,0
"SO003",2003,3,9,10.59,-2.37,0
"SO003",2003,3,10,18.27,3.49,0
"SO003",2003,3,11,14.74,4.42,0
"SO003",2003,3,12,12.95,1.19,0
"SO003",2003,3,13,11.22,1.04,0
"SO003",2003,3,14,7.32,-5.45,0
"SO003",2003,3,15,4.65,-1.87,0
"SO003",2003,3,16,7.24,-4.61,0
"SO003",2003,3,17,9,-3.7,0
"SO003",2003,3,18,11.77,-2.08,0
"SO003",2003,3,19,11.81,-1.55,0
"SO003",2003,3,20,15.77,1.41,0
"SO003",2003,3,21,12.28,-1.73,0
"SO003",2003,3,22,8.82,1.61,0
"SO003",2003,3,23,9.5,-1.63,0
"SO003",2003,3,24,14.47,-0.55,0
"SO003",2003,3,25,15.23,2.18,0
"SO003",2003,3,26,15.06,2.82,0
"SO003",2003,3,27,14.15,3.22,0
"SO003",2003,3,28,15.58,4.19,0
"SO003",2003,3,29,13.56,3.38,0
"SO003",2003,3,30,12.29,7.45,0
"SO003",2003,3,31,14.21,5.97,0
"SO003",2003,4,1,11.48,1.81,1.9
"SO003",2003,4,2,4.83,0.72,6.2
"SO003",2003,4,3,7.63,0.61,7.4
"SO003",2003,4,4,7.99,-0.13,0
"SO003",2003,4,5,15.13,-4.85,0
"SO003",2003,4,6,11.63,1.4,0
"SO003",2003,4,7,0.8,-7.62,0
"SO003",2003,4,8,6.41,-10.22,0
"SO003",2003,4,9,6.18,-5.9,0
"SO003",2003,4,10,0.16,-0.63,5.2
"SO003",2003,4,11,8.85,-1.39,0
"SO003",2003,4,12,6.32,1.19,1.9
"SO003",2003,4,13,14.22,0.35,0
"SO003",2003,4,14,14.26,2.36,0
"SO003",2003,4,15,12.21,4.86,0
"SO003",2003,4,16,16.37,3.77,0
"SO003",2003,4,17,16.02,6.56,0
"SO003",2003,4,18,18.76,4.4,0
"SO003",2003,4,19,8.53,2.33,0
"SO003",2003,4,20,9.71,2.71,0
"SO003",2003,4,21,12.86,3.82,0
"SO003",2003,4,22,16.15,5.27,0
"SO003",2003,4,23,16.12,3.66,0
"SO003",2003,4,24,19.96,3.2,0
"SO003",2003,4,25,17.23,4.95,0
"SO003",2003,4,26,15.1,6.87,2.7
"SO003",2003,4,27,17.2,4.73,0
"SO003",2003,4,28,14.22,3.41,0
"SO003",2003,4,29,15.42,6.9,0
"SO003",2003,4,30,14.69,8.05,12.7
"SO003",2003,5,1,17.53,7.01,0
"SO003",2003,5,2,11.97,7.88,10.3
"SO003",2003,5,3,20.46,6.6,4.5
"SO003",2003,5,4,20.4,3.69,0
"SO003",2003,5,5,23.46,8.15,0
"SO003",2003,5,6,22.75,10.29,0
"SO003",2003,5,7,24.4,10.62,0
"SO003",2003,5,8,24.65,11.85,0
"SO003",2003,5,9,20.05,10.44,4.7
"SO003",2003,5,10,15.61,9.13,8.7
"SO003",2003,5,11,17.49,10.17,8.7
"SO003",2003,5,12,18.8,10.82,3.4
"SO003",2003,5,13,16.58,8.43,7.8
"SO003",2003,5,14,14.19,3.7,3.8
"SO003",2003,5,15,14.32,-1.01,0
"SO003",2003,5,16,15.18,3.76,0
"SO003",2003,5,17,12.3,5.16,0
"SO003",2003,5,18,18.75,4.27,0
"SO003",2003,5,19,21.23,7.6,8.5
"SO003",2003,5,20,12.23,6.4,7.3
"SO003",2003,5,21,14.7,2.5,5.6
