"site","year","month","day","tmax","tmin","prec"
"Susegana",2003,1,1,9.21,1.92,0
"Susegana",2003,1,2,7.57,1.35,0
"Susegana",2003,1,3,8.57,1.58,0
"Susegana",2003,1,4,7.1,-0.55,0
"Susegana",2003,1,5,4.91,-0.46,3.2
"Susegana",2003,1,6,1.84,0.44,6.5
"Susegana",2003,1,7,1.58,-2.05,0
"Susegana",2003,1,8,0.63,-1.84,0
"Susegana",2003,1,9,1.35,-2.64,0
"Susegana",2003,1,10,1.38,-3.22,0
"Susegana",2003,1,11,3.98,-5.5,0
"Susegana",2003,1,12,3.3,-7.41,0
"Susegana",2003,1,13,4.61,-8.47,0
"Susegana",2003,1,14,9.13,-5.16,0
"Susegana",2003,1,15,8.77,-4.01,0
"Susegana",2003,1,16,6,-2.92,0
"Susegana",2003,1,17,8.54,-2.66,0
"Susegana",2003,1,18,7.27,-2.55,0
"Susegana",2003,1,19,9.66,-2.72,0
"Susegana",2003,1,20,8.32,-2.95,0
"Susegana",2003,1,21,6.73,1.18,11.4
"Susegana",2003,1,22,9.15,2.08,7.7
"Susegana",2003,1,23,8.96,-1.57,0
"Susegana",2003,1,24,10.93,-1.42,0
"Susegana",2003,1,25,10.79,-1.71,0
"Susegana",2003,1,26,10.36,-1.36,0
"Susegana",2003,1,27,11.29,-1.83,0
"Susegana",2003,1,28,11.22,-1.55,0
"Susegana",2003,1,29,8.77,-2.87,0
"Susegana",2003,1,30,7.87,-3.07,0
"Susegana",2003,1,31,7.69,-2.66,0
"Susegana",2003,2,1,6.04,-3.09,0
"Susegana",2003,2,2,3.88,-4.62,0
"Susegana",2003,2,3,3.53,-6.01,0
"Susegana",2003,2,4,5.62,-2.45,3.3
"Susegana",2003,2,5,10.11,0.01,0
"Susegana",2003,2,6,10.03,-1.88,0
"Susegana",2003,2,7,9.77,-2.95,0
"Susegana",2003,2,8,9.06,-5.45,0
"Susegana",2003,2,9,7.12,-2.88,0
"Susegana",2003,2,10,6.69,-4.41,0
"Susegana",2003,2,11,6.65,-4.34,0
"Susegana",2003,2,12,5.57,-3.2,0
"Susegana",2003,2,13,4.94,-4.02,0
"Susegana",2003,2,14,6.43,-4.95,0
"Susegana",2003,2,15,7.3,-4.43,0
"Susegana",2003,2,16,6.02,-4.38,0
"Susegana",2003,2,17,7.1,-4.69,0
"Susegana",2003,2,18,7.47,-5.03,0
"Susegana",2003,2,19,7.58,-5.65,0
"Susegana",2003,2,20,9.57,-4.6,0
"Susegana",2003,2,21,9.5,-3.53,0
"Susegana",2003,2,22,8.67,-2.69,0
"Susegana",2003,2,23,9.14,-2.61,0
"Susegana",2003,2,24,11.39,-3.5,0
"Susegana",2003,2,25,12.37,-3.2,0
"Susegana",2003,2,26,11.05,-3.78,0
"Susegana",2003,2,27,10.94,-3.66,0
"Susegana",2003,2,28,10.8,-2.35,0
"Susegana",2003,3,1,11.1,-0.93,0
"Susegana",2003,3,2,11.78,2.14,0
"Susegana",2003,3,3,13.62,3.29,0
"Susegana",2003,3,4,14.64,1.64,0
"Susegana",2003,3,5,13.2,0.76,0
"Susegana",2003,3,6,13.23,1.16,0
"Susegana",2003,3,7,13.33,3.75,0
"Susegana",2003,3,8,14.01,2.74,0
"Susegana",2003,3,9,15.66,1.74,0
"Susegana",2003,3,10,16.41,2.84,0
"Susegana",2003,3,11,16.54,2.27,0
"Susegana",2003,3,12,15.18,5.44,0
"Susegana",2003,3,13,17.54,4.55,0
"Susegana",2003,3,14,11.06,2.25,0
"Susegana",2003,3,15,11.57,0.85,0
"Susegana",2003,3,16,13.78,-0.22,0
"Susegana",2003,3,17,16.42,-0.69,0
"Susegana",2003,3,18,15.25,0.36,0
"Susegana",2003,3,19,14.99,1.44,0
"Susegana",2003,3,20,16.46,0.31,0
"Susegana",2003,3,21,15.78,0.76,0
"Susegana",2003,3,22,12.52,0.29,0
"Susegana",2003,3,23,14.36,-1.99,0
"Susegana",2003,3,24,17.9,-1.26,0
"Susegana",2003,3,25,19.52,0.75,0
"Susegana",2003,3,26,19.34,2.49,0
"Susegana",2003,3,27,18.28,3.93,0
"Susegana",2003,3,28,16.71,4.61,0
"Susegana",2003,3,29,16.3,6.02,0
"Susegana",2003,3,30,16.52,4.33,0
"Susegana",2003,3,31,17.56,6.17,0
"Susegana",2003,4,1,16.64,6.19,0
"Susegana",2003,4,2,11.78,5.16,23.4
"Susegana",2003,4,3,10.77,4.02,19.7
"Susegana",2003,4,4,15.01,3.09,0
"Susegana",2003,4,5,16.74,0.85,0
"Susegana",2003,4,6,14.44,0.58,0
"Susegana",2003,4,7,11.75,-1.81,0
"Susegana",2003,4,8,12.41,-2.48,0
"Susegana",2003,4,9,12,-1.26,0
"Susegana",2003,4,10,9.19,2.61,9.5
"Susegana",2003,4,11,13.24,2.21,5.3
"Susegana",2003,4,12,14.15,5.65,8.6
"Susegana",2003,4,13,18.91,5.5,0
"Susegana",2003,4,14,19.61,6.47,0
"Susegana",2003,4,15,19.87,9.32,0
"Susegana",2003,4,16,21.25,8.2,0
"Susegana",2003,4,17,21.83,8.21,0
"Susegana",2003,4,18,20.92,6.75,0
"Susegana",2003,4,19,14.74,7.33,0
"Susegana",2003,4,20,13.89,7.14,0
"Susegana",2003,4,21,17.22,8.17,0
