"site","year","month","day","tmax","tmin","prec"
"SVPI04_ORTOVERO",2019,1,1,12.22,4.35,0
"SVPI04_ORTOVERO",2019,1,2,14.71,4.31,0
"SVPI04_ORTOVERO",2019,1,3,10.73,2.94,0
"SVPI04_ORTOVERO",2019,1,4,9.33,2.12,0
"SVPI04_ORTOVERO",2019,1,5,11.14,2.1,0
"SVPI04_ORTOVERO",2019,1,6,13.69,3.75,0
"SVPI04_ORTOVERO",2019,1,7,14.35,3.81,0
"SVPI04_ORTOVERO",2019,1,8,8.62,2.96,0
"SVPI04_ORTOVERO",2019,1,9,11.16,2.66,0
"SVPI04_ORTOVERO",2019,1,10,10.83,2.63,0
"SVPI04_ORTOVERO",2019,1,11,9.69,0.54,0
"SVPI04_ORTOVERO",2019,1,12,12.18,0.26,0
"SVPI04_ORTOVERO",2019,1,13,13.51,3.43,0
"SVPI04_ORTOVERO",2019,1,14,15.56,5.05,0
"SVPI04_ORTOVERO",2019,1,15,13.89,4.58,0
"SVPI04_ORTOVERO",2019,1,16,10.6,3.82,0
"SVPI04_ORTOVERO",2019,1,17,11,5.08,0
"SVPI04_ORTOVERO",2019,1,18,11.05,3.43,0
"SVPI04_ORTOVERO",2019,1,19,9.36,3.56,0
"SVPI04_ORTOVERO",2019,1,20,8.49,3.47,0
"SVPI04_ORTOVERO",2019,1,21,9.59,0.94,0
"SVPI04_ORTOVERO",2019,1,22,9.92,1.87,0
"SVPI04_ORTOVERO",2019,1,23,6.83,-0.4,0
"SVPI04_ORTOVERO",2019,1,24,9.86,2.1,0
"SVPI04_ORTOVERO",2019,1,25,11.28,2.53,0
"SVPI04_ORTOVERO",2019,1,26,13.89,1.59,0
"SVPI04_ORTOVERO",2019,1,27,12.32,2.13,0
"SVPI04_ORTOVERO",2019,1,28,11.28,2.89,0
"SVPI04_ORTOVERO",2019,1,29,10.06,1.06,0
"SVPI04_ORTOVERO",2019,1,30,7.14,1.54,0
"SVPI04_ORTOVERO",2019,1,31,9.63,-1.11,8.5
"SVPI04_ORTOVERO",2019,2,1,5.97,3.78,72.1
"SVPI04_ORTOVERO",2019,2,2,7.31,3.5,13.8
"SVPI04_ORTOVERO",2019,2,3,9.88,3.49,0
"SVPI04_ORTOVERO",2019,2,4,12.38,4.87,0
"SVPI04_ORTOVERO",2019,2,5,13.34,2.77,0
"SVPI04_ORTOVERO",2019,2,6,14.89,3.6,0
"SVPI04_ORTOVERO",2019,2,7,11.64,2.19,0
"SVPI04_ORTOVERO",2019,2,8,13.4,2.79,0
"SVPI04_ORTOVERO",2019,2,9,12.6,2.54,0
"SVPI04_ORTOVERO",2019,2,10,12.24,5.08,0
"SVPI04_ORTOVERO",2019,2,11,12.7,3.99,0
"SVPI04_ORTOVERO",2019,2,12,15.96,3.96,0
"SVPI04_ORTOVERO",2019,2,13,14.16,3.81,0
"SVPI04_ORTOVERO",2019,2,14,15.8,4.51,0
"SVPI04_ORTOVERO",2019,2,15,17.59,5.31,0
"SVPI04_ORTOVERO",2019,2,16,17.44,5.77,0
"SVPI04_ORTOVERO",2019,2,17,14.95,4.85,0
"SVPI04_ORTOVERO",2019,2,18,13.33,4.27,0
"SVPI04_ORTOVERO",2019,2,19,12.69,1.94,0
"SVPI04_ORTOVERO",2019,2,20,14.13,3.28,0
"SVPI04_ORTOVERO",2019,2,21,14.72,4.1,0
"SVPI04_ORTOVERO",2019,2,22,17.46,4.96,0
"SVPI04_ORTOVERO",2019,2,23,15.52,5.54,0
"SVPI04_ORTOVERO",2019,2,24,15.06,4.36,0
"SVPI04_ORTOVERO",2019,2,25,16.47,3.68,0
"SVPI04_ORTOVERO",2019,2,26,18.55,6.76,0
"SVPI04_ORTOVERO",2019,2,27,19.49,8.82,0
"SVPI04_ORTOVERO",2019,2,28,16.73,6.81,0
"SVPI04_ORTOVERO",2019,3,1,15.01,6.56,0
"SVPI04_ORTOVERO",2019,3,2,17.37,6.27,0
"SVPI04_ORTOVERO",2019,3,3,17.59,5.4,0
"SVPI04_ORTOVERO",2019,3,4,15.95,5.91,0
"SVPI04_ORTOVERO",2019,3,5,15.96,6.98,0
"SVPI04_ORTOVERO",2019,3,6,14.74,5.41,0
"SVPI04_ORTOVERO",2019,3,7,16.73,9.75,0
"SVPI04_ORTOVERO",2019,3,8,16.43,6.58,0
"SVPI04_ORTOVERO",2019,3,9,15.51,6.55,0
"SVPI04_ORTOVERO",2019,3,10,15.93,8.67,0
"SVPI04_ORTOVERO",2019,3,11,18.31,6.9,0
"SVPI04_ORTOVERO",2019,3,12,14.64,3.85,0
"SVPI04_ORTOVERO",2019,3,13,13.95,4.29,0
"SVPI04_ORTOVERO",2019,3,14,15.84,4.9,0
"SVPI04_ORTOVERO",2019,3,15,17.32,7.51,0
"SVPI04_ORTOVERO",2019,3,16,18.48,7.71,0
"SVPI04_ORTOVERO",2019,3,17,13.91,8.27,0
"SVPI04_ORTOVERO",2019,3,18,15.48,7.19,0
"SVPI04_ORTOVERO",2019,3,19,13.35,5.15,0
"SVPI04_ORTOVERO",2019,3,20,13.57,5.97,0
"SVPI04_ORTOVERO",2019,3,21,15.78,6.75,0
"SVPI04_ORTOVERO",2019,3,22,20.09,8.17,0
"SVPI04_ORTOVERO",2019,3,23,21.93,10.07,0
"SVPI04_ORTOVERO",2019,3,24,21.53,10.7,0
"SVPI04_ORTOVERO",2019,3,25,18.68,8.77,0
"SVPI04_ORTOVERO",2019,3,26,13.63,8.21,0
"SVPI04_ORTOVERO",2019,3,27,15.75,8.08,0
"SVPI04_ORTOVERO",2019,3,28,15.68,6.87,0
"SVPI04_ORTOVERO",2019,3,29,16.93,9.24,0
"SVPI04_ORTOVERO",2019,3,30,18.16,6.34,0
"SVPI04_ORTOVERO",2019,3,31,18.21,7.31,0
"SVPI04_ORTOVERO",2019,4,1,20.19,7.51,0
"SVPI04_ORTOVERO",2019,4,2,18.61,8.35,4
"SVPI04_ORTOVERO",2019,4,3,10.75,6.89,58.3
"SVPI04_ORTOVERO",2019,4,4,11.7,4.78,22.8
"SVPI04_ORTOVERO",2019,4,5,15.02,3.94,0
"SVPI04_ORTOVERO",2019,4,6,14.28,7.7,9.6
"SVPI04_ORTOVERO",2019,4,7,11.52,6.44,0
"SVPI04_ORTOVERO",2019,4,8,15.49,5.11,0
"SVPI04_ORTOVERO",2019,4,9,16.81,6.29,0
"SVPI04_ORTOVERO",2019,4,10,15.42,7.33,2.7
"SVPI04_ORTOVERO",2019,4,11,12.9,7.58,2.9
"SVPI04_ORTOVERO",2019,4,12,16.73,9.45,2.5
"SVPI04_ORTOVERO",2019,4,13,16.27,7.56,2.3
"SVPI04_ORTOVERO",2019,4,14,13.21,6.8,3
"SVPI04_ORTOVERO",2019,4,15,16.28,7.74,0
"SVPI04_ORTOVERO",2019,4,16,15.82,8.06,0
"SVPI04_ORTOVERO",2019,4,17,18,7.24,0
"SVPI04_ORTOVERO",2019,4,18,19.76,8.71,0
"SVPI04_ORTOVERO",2019,4,19,19.63,13,0
"SVPI04_ORTOVERO",2019,4,20,20.54,11.97,0
"SVPI04_ORTOVERO",2019,4,21,19.64,14.91,0
"SVPI04_ORTOVERO",2019,4,22,20.47,12.7,10
"SVPI04_ORTOVERO",2019,4,23,13.38,10.39,42.7
"SVPI04_ORTOVERO",2019,4,24,13.19,10.78,29.3
