"site","year","month","day","tmax","tmin","prec"
"OR001_Cricchidoris",2019,1,1,16.7,5.11,0
"OR001_Cricchidoris",2019,1,2,14.76,5.78,0
"OR001_Cricchidoris",2019,1,3,11.3,3,0
"OR001_Cricchidoris",2019,1,4,10.94,1.07,0
"OR001_Cricchidoris",2019,1,5,11.94,0.65,0
"OR001_Cricchidoris",2019,1,6,15.53,7.88,0
"OR001_Cricchidoris",2019,1,7,15.49,2.91,0
"OR001_Cricchidoris",2019,1,8,12.82,4.74,0
"OR001_Cricchidoris",2019,1,9,14.08,9.01,6.4
"OR001_Cricchidoris",2019,1,10,11.81,1.73,0
"OR001_Cricchidoris",2019,1,11,11.3,0,0
"OR001_Cricchidoris",2019,1,12,12.15,0.28,0
"OR001_Cricchidoris",2019,1,13,12.78,3.96,0
"OR001_Cricchidoris",2019,1,14,15.99,8.51,0
"OR001_Cricchidoris",2019,1,15,16.77,4.63,0
"OR001_Cricchidoris",2019,1,16,14.88,4.95,0
"OR001_Cricchidoris",2019,1,17,14.9,4.73,6.8
"OR001_Cricchidoris",2019,1,18,14.97,6.03,0
"OR001_Cricchidoris",2019,1,19,12.91,2.72,0
"OR001_Cricchidoris",2019,1,20,12.96,2.38,0
"OR001_Cricchidoris",2019,1,21,10.45,5.84,9.3
"OR001_Cricchidoris",2019,1,22,10.45,3.18,4.6
"OR001_Cricchidoris",2019,1,23,10.58,3.52,13.3
"OR001_Cricchidoris",2019,1,24,10.09,4.18,2.5
"OR001_Cricchidoris",2019,1,25,12.45,6.12,0
"OR001_Cricchidoris",2019,1,26,14.7,4.14,0
"OR001_Cricchidoris",2019,1,27,15.25,6.25,0
"OR001_Cricchidoris",2019,1,28,12.69,7.98,2.7
"OR001_Cricchidoris",2019,1,29,11.83,1.96,1.7
"OR001_Cricchidoris",2019,1,30,11.52,3.28,12.3
"OR001_Cricchidoris",2019,1,31,13.88,6.06,15.9
"OR001_Cricchidoris",2019,2,1,16.66,12.08,17.8
"OR001_Cricchidoris",2019,2,2,13.62,10.33,2.2
"OR001_Cricchidoris",2019,2,3,11.62,5.12,6.7
"OR001_Cricchidoris",2019,2,4,16.16,3.82,0
"OR001_Cricchidoris",2019,2,5,15.33,5.59,0
"OR001_Cricchidoris",2019,2,6,16.59,3.71,0
"OR001_Cricchidoris",2019,2,7,15.16,1.78,0
"OR001_Cricchidoris",2019,2,8,15.78,6.1,0
"OR001_Cricchidoris",2019,2,9,16.38,3.94,0
"OR001_Cricchidoris",2019,2,10,17.47,7.42,0
"OR001_Cricchidoris",2019,2,11,14.29,9.41,0
"OR001_Cricchidoris",2019,2,12,16.31,4.08,0
"OR001_Cricchidoris",2019,2,13,15.67,4.67,0
"OR001_Cricchidoris",2019,2,14,16.33,3.11,0
"OR001_Cricchidoris",2019,2,15,17.54,2.07,0
"OR001_Cricchidoris",2019,2,16,15.81,3.16,0
"OR001_Cricchidoris",2019,2,17,14.68,0.63,0
"OR001_Cricchidoris",2019,2,18,14.22,3.09,0
"OR001_Cricchidoris",2019,2,19,14.44,3.39,0
"OR001_Cricchidoris",2019,2,20,14.12,2.66,0
"OR001_Cricchidoris",2019,2,21,13.05,2.37,0
"OR001_Cricchidoris",2019,2,22,14.44,3.23,0
"OR001_Cricchidoris",2019,2,23,15.98,3.19,0
