"site","year","month","day","tmax","tmin","prec"
"CN002_La Morra",2019,1,1,12.1,1.72,0
"CN002_La Morra",2019,1,2,15.72,1.42,0
"CN002_La Morra",2019,1,3,9.61,-0.67,0
"CN002_La Morra",2019,1,4,8.55,-2.58,0
"CN002_La Morra",2019,1,5,10.29,-2.15,0
"CN002_La Morra",2019,1,6,14.57,0.61,0
"CN002_La Morra",2019,1,7,12.78,0.11,0
"CN002_La Morra",2019,1,8,9.86,0.48,0
"CN002_La Morra",2019,1,9,10.34,0.12,0
"CN002_La Morra",2019,1,10,11.01,-0.01,0
"CN002_La Morra",2019,1,11,9.47,-2.85,0
"CN002_La Morra",2019,1,12,12.32,-1.57,0
"CN002_La Morra",2019,1,13,14.41,2.09,0
"CN002_La Morra",2019,1,14,16.43,5.72,0
"CN002_La Morra",2019,1,15,13.82,1.37,0
"CN002_La Morra",2019,1,16,10.2,0.62,0
"CN002_La Morra",2019,1,17,10.03,3.51,0
"CN002_La Morra",2019,1,18,10.14,1.6,0
"CN002_La Morra",2019,1,19,7.33,1.1,0
"CN002_La Morra",2019,1,20,7.27,0.51,0
"CN002_La Morra",2019,1,21,8.82,-0.7,0
"CN002_La Morra",2019,1,22,8.34,-1.24,0
"CN002_La Morra",2019,1,23,5.88,-1.57,0
"CN002_La Morra",2019,1,24,9.02,0.31,0
"CN002_La Morra",2019,1,25,10.77,-1.54,0
"CN002_La Morra",2019,1,26,13.12,-1.86,0
"CN002_La Morra",2019,1,27,9.49,-0.66,0
"CN002_La Morra",2019,1,28,10.8,1.47,0
"CN002_La Morra",2019,1,29,9.8,-1.61,0
"CN002_La Morra",2019,1,30,7.03,0.16,0
"CN002_La Morra",2019,1,31,7.49,-3.11,4.2
"CN002_La Morra",2019,2,1,3.63,2.99,36.4
"CN002_La Morra",2019,2,2,6.06,1.2,9.2
"CN002_La Morra",2019,2,3,9.4,2.75,0
"CN002_La Morra",2019,2,4,11.41,2.33,0
"CN002_La Morra",2019,2,5,12.71,-0.24,0
"CN002_La Morra",2019,2,6,14.1,1.09,0
"CN002_La Morra",2019,2,7,10.94,-0.59,0
"CN002_La Morra",2019,2,8,13.2,0.68,0
"CN002_La Morra",2019,2,9,13.36,0.59,0
"CN002_La Morra",2019,2,10,11.52,3.46,0
"CN002_La Morra",2019,2,11,11.48,3.2,0
"CN002_La Morra",2019,2,12,15.76,0.73,0
"CN002_La Morra",2019,2,13,14.67,0.6,0
"CN002_La Morra",2019,2,14,16.49,0.6,0
"CN002_La Morra",2019,2,15,17.96,0.92,0
"CN002_La Morra",2019,2,16,17.97,0.61,0
"CN002_La Morra",2019,2,17,17.09,1.7,0
"CN002_La Morra",2019,2,18,15.51,1.28,0
"CN002_La Morra",2019,2,19,13.44,0.59,0
"CN002_La Morra",2019,2,20,14.46,-0.13,0
"CN002_La Morra",2019,2,21,15.98,1.38,0
"CN002_La Morra",2019,2,22,21.02,2.44,0
"CN002_La Morra",2019,2,23,15.88,3.15,0
"CN002_La Morra",2019,2,24,16.3,1.1,0
"CN002_La Morra",2019,2,25,17.12,0.92,0
"CN002_La Morra",2019,2,26,19.48,3.38,0
"CN002_La Morra",2019,2,27,21.93,4.53,0
"CN002_La Morra",2019,2,28,19.54,5.78,0
"CN002_La Morra",2019,3,1,17.02,5.49,0
"CN002_La Morra",2019,3,2,17.95,4.7,0
"CN002_La Morra",2019,3,3,18.27,3.36,0
"CN002_La Morra",2019,3,4,15.72,4.74,0
"CN002_La Morra",2019,3,5,16.37,5.16,0
"CN002_La Morra",2019,3,6,14.38,3.93,0.5
"CN002_La Morra",2019,3,7,15.73,9.04,4.4
"CN002_La Morra",2019,3,8,17.63,5.65,0
"CN002_La Morra",2019,3,9,18.15,5.36,0
"CN002_La Morra",2019,3,10,18.19,7.46,0
"CN002_La Morra",2019,3,11,17.22,5.6,0
"CN002_La Morra",2019,3,12,15.41,2.08,0
"CN002_La Morra",2019,3,13,14.46,3.88,0
"CN002_La Morra",2019,3,14,16.42,2.67,0
"CN002_La Morra",2019,3,15,20.76,7.37,0
"CN002_La Morra",2019,3,16,21.55,7.77,0
"CN002_La Morra",2019,3,17,15.11,5.78,0
"CN002_La Morra",2019,3,18,15.96,5.69,0
"CN002_La Morra",2019,3,19,14.37,2.82,0
"CN002_La Morra",2019,3,20,15.16,2.92,0
"CN002_La Morra",2019,3,21,16.67,3.53,0
"CN002_La Morra",2019,3,22,21.26,4.23,0
"CN002_La Morra",2019,3,23,23.7,5.88,0
"CN002_La Morra",2019,3,24,23.47,6.67,0
"CN002_La Morra",2019,3,25,22.21,7.26,0
"CN002_La Morra",2019,3,26,15.67,5.46,0
"CN002_La Morra",2019,3,27,16.48,3.91,0
"CN002_La Morra",2019,3,28,16.83,3.7,0
"CN002_La Morra",2019,3,29,17.8,4.97,0
"CN002_La Morra",2019,3,30,19.34,3.41,0
"CN002_La Morra",2019,3,31,21.27,4.13,0
"CN002_La Morra",2019,4,1,21.46,5.75,0
"CN002_La Morra",2019,4,2,19.6,6.67,2.9
"CN002_La Morra",2019,4,3,12.7,7.49,39.6
"CN002_La Morra",2019,4,4,12.62,5.77,23.8
"CN002_La Morra",2019,4,5,16.52,2.86,0
"CN002_La Morra",2019,4,6,14.6,7.51,6.4
"CN002_La Morra",2019,4,7,12.3,6.07,3.2
"CN002_La Morra",2019,4,8,17.9,4.84,0
"CN002_La Morra",2019,4,9,18.7,5.4,0
"CN002_La Morra",2019,4,10,17.63,5.92,1.7
"CN002_La Morra",2019,4,11,14.25,8.02,5.7
"CN002_La Morra",2019,4,12,17.71,9.42,2.1
"CN002_La Morra",2019,4,13,17.59,6.63,0
"CN002_La Morra",2019,4,14,13.3,5.19,0
"CN002_La Morra",2019,4,15,16.9,5.87,0
"CN002_La Morra",2019,4,16,16.77,7.26,0
"CN002_La Morra",2019,4,17,20.1,6.39,0
"CN002_La Morra",2019,4,18,19.83,8.53,0
"CN002_La Morra",2019,4,19,20.94,11.26,0
"CN002_La Morra",2019,4,20,21.65,8.5,0
"CN002_La Morra",2019,4,21,20.93,13.57,0
"CN002_La Morra",2019,4,22,19.17,10.97,6.9
"CN002_La Morra",2019,4,23,13.15,10.4,32.3
"CN002_La Morra",2019,4,24,14.99,11.75,22.6
"CN002_La Morra",2019,4,25,17.63,8.39,9.8
"CN002_La Morra",2019,4,26,19,10.43,4
"CN002_La Morra",2019,4,27,21.32,7.93,0
"CN002_La Morra",2019,4,28,19.15,8.19,0
"CN002_La Morra",2019,4,29,18.91,6.43,0
"CN002_La Morra",2019,4,30,21.81,5.59,0
"CN002_La Morra",2019,5,1,21.69,8.49,0
"CN002_La Morra",2019,5,2,19.06,7.38,2.7
"CN002_La Morra",2019,5,3,18.5,9.92,6.2
"CN002_La Morra",2019,5,4,19.17,8.82,5
"CN002_La Morra",2019,5,5,13.12,6.16,0
"CN002_La Morra",2019,5,6,18.94,4.35,0
"CN002_La Morra",2019,5,7,18.06,4.45,0
"CN002_La Morra",2019,5,8,11.7,9.31,13.2
